sender_id,receiver_id,timestamp,rssi
36,26,6.321,-85
36,26,6.334,-89
27,23,6.887,-87
26,17,7.068,-87
26,36,7.323,-84
26,17,7.093,-80
26,36,7.366,-83
33,12,7.15,-91
24,40,7.27,-72
30,15,7.365,-85
8,12,7.194,-91
8,18,6.917,-83
8,38,6.589,-86
5,7,6.888,-83
5,13,7.17,-80
38,4,7.542,-83
38,8,6.931,-83
38,12,7.275,-96
38,26,6.613,-100
33,12,7.332,-94
20,17,7.42,-81
20,22,7.284,-89
13,5,6.79,-85
13,7,7.024,-88
13,14,6.909,-88
26,20,7.388,-88
26,21,6.747,-77
26,31,7.066,-82
26,1,7.466,-100
26,17,7.451,-83
24,12,7.565,-92
24,32,7.448,-58
24,33,7.617,-88
24,40,7.669,-69
32,40,7.706,-68
13,25,7.553,-94
14,10,7.115,-93
34,23,7.558,-76
6,36,8.059,-84
23,29,7.622,-68
23,34,7.37,-79
2,36,8.119,-87
21,17,7.93,-86
21,20,7.87,-80
21,26,7.219,-75
21,31,7.548,-87
12,24,7.803,-98
12,26,7.231,-92
12,36,8.179,-92
12,38,7.288,-91
6,1,7.963,-69
6,2,7.71,-68
6,31,7.566,-91
6,36,8.185,-89
20,21,7.288,-81
29,4,8.212,-89
21,20,7.959,-78
21,26,7.315,-78
26,36,8.271,-86
29,15,8.176,-97
29,23,7.88,-74
29,30,7.372,-92
29,34,7.582,-71
28,33,8.075,-91
33,18,7.806,-92
36,1,8.173,-95
36,2,7.92,-92
36,6,8.06,-94
36,17,8.158,-89
36,31,7.776,-73
33,11,7.921,-98
33,12,8.135,-87
33,19,8.283,-85
33,24,8.045,-87
33,32,8.018,-88
33,37,7.722,-82
33,40,8.239,-78
34,23,8.064,-79
30,4,8.465,-100
30,15,8.379,-88
30,23,8.083,-97
30,29,8.037,-89
18,8,7.866,-84
18,12,8.21,-87
18,33,8.262,-90
18,37,7.797,-93
18,39,7.65,-90
40,12,8.243,-92
40,24,8.153,-83
40,28,7.952,-97
40,32,8.126,-73
40,33,8.295,-86
31,2,8.079,-91
31,26,7.606,-90
31,36,8.554,-72
4,14,7.82,-92
32,12,8.398,-93
32,24,8.308,-66
32,33,8.45,-86
32,40,8.502,-72
37,18,8.179,-96
17,2,8.286,-97
17,20,8.464,-86
17,21,7.823,-85
17,22,8.388,-88
17,26,7.813,-84
17,31,8.142,-88
17,36,8.761,-90
17,31,8.148,-83
30,34,8.089,-91
34,23,8.417,-75
7,5,7.945,-86
40,33,8.642,-85
23,4,8.888,-100
20,17,8.746,-86
20,21,8.045,-77
20,22,8.61,-90
20,26,8.035,-85
33,40,8.809,-84
21,12,8.722,-92
15,30,8.104,-90
27,23,8.661,-90
23,27,8.77,-91
23,4,9.169,-97
22,21,8.305,-90
21,22,8.891,-92
21,26,8.324,-76
27,7,8.642,-96
26,36,9.302,-90
34,15,9.218,-96
34,23,8.922,-70
34,25,8.988,-90
34,27,8.99,-93
34,29,8.876,-78
1,2,8.859,-61
1,6,8.999,-68
1,9,8.742,-96
1,26,8.386,-94
1,36,9.334,-93
37,11,8.879,-96
37,19,9.241,-61
37,24,9.003,-94
37,28,8.802,-86
37,32,8.976,-98
37,33,9.145,-83
37,35,8.995,-90
37,39,8.533,-83
36,26,8.431,-86
27,23,8.996,-95
27,25,9.062,-64
26,17,9.181,-83
26,20,9.121,-84
26,21,8.48,-79
26,31,8.799,-85
26,36,9.418,-86
26,38,8.527,-91
16,35,9.036,-85
18,8,8.798,-80
22,17,9.225,-91
22,21,8.524,-96
5,27,9.194,-88
22,21,8.591,-97
35,11,9.048,-80
35,16,9.281,-84
35,19,9.41,-88
35,33,9.314,-96
35,39,8.702,-89
7,5,8.694,-83
21,22,9.277,-88
13,25,9.372,-87
39,18,9.156,-86
25,29,9.272,-91
11,28,9.145,-92
6,32,9.354,-100
28,33,9.565,-87
33,18,9.269,-90
5,27,9.622,-92
16,11,9.523,-81
16,35,9.639,-79
16,37,9.324,-94
1,31,9.416,-90
27,23,9.663,-87
23,27,9.77,-93
2,36,10.135,-94
19,11,9.675,-99
19,28,9.598,-86
19,33,9.941,-87
19,37,9.476,-66
19,39,9.329,-88
36,1,9.958,-90
36,12,9.894,-98
36,20,9.883,-88
36,26,9.232,-91
36,31,9.561,-76
24,32,9.782,-82
24,33,9.951,-89
24,37,9.486,-91
24,40,10.003,-81
10,14,9.563,-88
2,1,10.125,-57
2,3,9.671,-89
2,6,10.012,-71
2,9,9.755,-94
2,36,10.347,-95
25,10,9.566,-100
25,23,9.984,-91
25,27,10.052,-65
25,29,9.938,-91
30,15,10.31,-92
30,34,9.716,-93
33,12,10.138,-94
33,19,10.286,-85
33,24,10.048,-91
33,28,9.847,-94
33,32,10.021,-83
33,37,9.725,-90
33,38,9.533,-100
33,40,10.242,-82
7,5,9.556,-87
7,13,10.072,-87
7,25,10.113,-95
21,12,10.176,-89
21,17,10.225,-80
21,20,10.165,-79
21,26,9.514,-84
21,31,9.843,-91
21,36,10.462,-90
36,21,9.543,-93
39,8,9.856,-89
39,11,9.986,-90
39,12,10.2,-100
39,18,9.923,-83
39,19,10.348,-90
39,35,10.102,-86
22,17,10.279,-89
37,18,10.002,-98
37,11,10.107,-92
37,16,10.34,-93
37,19,10.469,-63
37,28,10.03,-84
37,33,10.373,-81
31,20,10.32,-94
3,9,10.157,-76
9,3,10.104,-82
18,37,10.086,-89
33,18,10.286,-93
25,29,10.431,-91
16,37,10.216,-90
26,17,10.688,-81
26,20,10.628,-86
26,21,9.987,-79
26,31,10.306,-86
14,5,10.052,-96
14,10,10.125,-92
14,27,10.611,-91
11,16,10.713,-82
11,18,10.417,-97
11,28,10.403,-94
11,35,10.596,-77
11,37,10.281,-95
11,39,10.134,-89
26,36,10.983,-91
1,2,10.554,-60
1,6,10.694,-68
1,9,10.437,-92
1,31,10.41,-89
5,7,10.377,-77
5,13,10.659,-88
17,9,10.464,-95
17,20,10.759,-90
17,21,10.118,-87
17,26,10.108,-85
17,31,10.437,-89
31,21,10.175,-91
23,29,10.68,-67
23,30,10.218,-94
23,34,10.428,-68
27,34,10.448,-94
21,36,11.298,-91
20,4,11.328,-97
20,12,11.061,-91
20,21,10.409,-71
20,26,10.399,-85
22,14,10.612,-98
22,17,11.148,-91
9,1,11.172,-90
9,3,10.718,-79
28,19,11.312,-85
28,37,10.751,-86
21,17,11.37,-86
21,20,11.31,-79
21,26,10.659,-76
21,31,10.988,-84
21,36,11.607,-90
21,39,10.761,-98
36,2,11.149,-90
36,3,10.948,-94
36,6,11.289,-93
36,12,11.338,-94
36,17,11.387,-95
36,21,10.686,-96
36,26,10.676,-86
36,31,11.005,-74
36,40,11.442,-94
18,8,11.031,-86
18,12,11.375,-90
18,37,10.962,-96
18,38,10.77,-87
18,39,10.815,-88
35,39,10.827,-87
10,14,10.911,-93
24,40,11.594,-80
23,29,11.336,-70
27,13,11.498,-89
27,25,11.539,-73
27,29,11.427,-89
31,1,11.666,-91
31,3,11.212,-100
31,6,11.553,-91
31,12,11.602,-93
31,17,11.651,-90
31,26,10.94,-88
31,36,11.888,-76
13,5,11.002,-90
13,7,11.236,-87
13,14,11.121,-89
13,25,11.559,-88
20,21,11.007,-79
38,8,11.397,-92
17,31,11.456,-91
29,23,11.751,-77
29,34,11.453,-74
36,21,11.327,-95
25,13,11.941,-91
25,27,11.984,-66
25,29,11.87,-93
25,29,11.886,-90
21,12,12.099,-92
7,5,11.495,-82
7,13,12.011,-83
22,17,12.17,-93
26,4,12.429,-97
26,17,12.211,-90
26,20,12.151,-77
26,21,11.51,-76
26,31,11.829,-88
26,36,12.448,-91
12,21,11.518,-92
29,4,12.444,-94
6,1,12.453,-73
6,2,12.2,-74
6,9,12.083,-96
6,31,12.056,-88
1,31,12.129,-98
28,19,12.699,-88
28,32,12.434,-100
28,33,12.603,-99
28,37,12.138,-83
31,20,12.597,-94
20,21,11.98,-79
21,12,12.648,-90
21,20,12.644,-70
18,8,12.371,-83
20,21,12.137,-77
28,37,12.387,-88
30,23,12.693,-97
1,2,12.654,-66
1,6,12.794,-75
29,23,12.738,-71
23,25,12.82,-90
8,38,12.284,-92
40,19,13.052,-94
40,24,12.814,-86
40,32,12.787,-69
40,33,12.956,-85
40,37,12.491,-100
20,17,13.0,-87
20,21,12.299,-77
20,22,12.864,-100
20,26,12.289,-84
20,38,12.346,-95
21,12,12.987,-92
22,17,13.087,-88
9,2,12.861,-91
9,3,12.66,-85
9,6,13.001,-92
9,20,13.039,-100
9,31,12.717,-98
23,4,13.33,-97
17,22,13.003,-95
7,5,12.573,-73
31,20,13.184,-93
17,12,13.21,-95
20,31,12.891,-87
5,27,13.207,-99
31,21,12.604,-91
27,34,12.856,-98
20,21,12.618,-78
6,31,12.956,-90
21,12,13.296,-95
34,27,13.257,-90
27,13,13.274,-86
27,25,13.315,-66
27,34,12.951,-93
27,5,12.764,-94
36,1,13.551,-95
36,6,13.438,-85
36,12,13.487,-91
36,21,12.835,-97
36,31,13.154,-74
24,32,13.519,-84
24,40,13.74,-89
10,5,13.068,-99
17,21,13.037,-83
17,22,13.602,-87
17,26,13.027,-78
17,31,13.356,-92
17,36,13.975,-98
5,27,13.694,-95
27,23,13.72,-93
23,13,13.761,-97
23,25,13.802,-92
23,29,13.69,-80
23,34,13.438,-63
23,4,14.144,-99
4,14,13.522,-96
4,18,13.732,-91
4,38,13.404,-81
36,17,14.069,-96
14,4,14.296,-92
22,3,13.641,-91
7,27,14.077,-100
16,35,14.053,-78
35,16,14.184,-82
1,2,13.983,-64
1,6,14.123,-78
1,26,13.51,-100
1,36,14.458,-94
35,18,13.931,-98
34,4,14.479,-96
34,23,14.097,-59
34,25,14.163,-97
34,27,14.165,-89
34,29,14.051,-79
31,1,14.351,-91
31,26,13.625,-93
31,36,14.573,-73
26,4,14.565,-100
26,17,14.347,-86
26,20,14.287,-83
26,21,13.646,-76
26,31,13.965,-87
26,37,13.885,-99
8,29,14.139,-95
8,38,13.695,-94
33,24,14.218,-93
33,32,14.191,-88
33,37,13.895,-91
33,40,14.412,-93
12,20,14.417,-87
12,26,13.766,-91
12,36,14.714,-91
12,40,14.532,-91
23,25,14.407,-93
28,37,14.096,-88
27,13,14.517,-88
27,23,14.492,-93
27,25,14.558,-68
27,29,14.446,-92
2,36,14.897,-94
2,1,14.789,-71
2,3,14.335,-93
2,6,14.676,-88
2,9,14.419,-85
2,31,14.392,-94
35,39,14.366,-85
24,37,14.52,-100
16,8,14.633,-94
16,11,14.763,-81
16,35,14.879,-79
16,37,14.564,-90
16,39,14.417,-90
27,23,14.941,-92
23,27,15.152,-94
37,18,14.956,-94
37,19,15.381,-77
37,28,14.942,-93
37,33,15.285,-86
37,35,15.135,-94
37,40,15.337,-98
1,3,14.864,-99
19,39,14.799,-96
14,10,14.868,-89
24,12,15.447,-99
24,32,15.33,-84
24,33,15.499,-90
24,40,15.551,-89
21,6,15.412,-99
21,17,15.51,-87
21,20,15.45,-79
21,22,15.374,-97
21,26,14.799,-76
21,36,15.747,-99
21,38,14.856,-97
15,23,15.35,-93
15,30,14.842,-93
9,31,15.215,-96
25,13,15.503,-85
25,23,15.478,-92
25,27,15.546,-68
25,34,15.18,-96
5,7,15.265,-74
17,21,15.057,-84
23,13,15.664,-96
23,29,15.593,-78
23,30,15.131,-93
23,34,15.341,-63
31,21,15.153,-95
19,28,15.573,-88
19,33,15.916,-88
19,37,15.451,-75
41,4,16.17,-83
41,12,15.903,-93
41,20,15.892,-92
41,21,15.251,-92
41,38,15.298,-74
21,31,15.591,-96
27,13,15.871,-83
27,25,15.912,-71
27,29,15.8,-94
31,2,15.775,-97
31,6,15.915,-89
31,17,16.013,-96
31,18,15.687,-100
31,26,15.302,-85
31,36,16.25,-71
33,35,15.893,-95
26,17,16.117,-82
26,20,16.057,-78
26,21,15.416,-78
34,15,16.253,-87
38,4,16.387,-78
38,18,15.843,-86
34,15,16.302,-97
34,23,16.006,-75
34,25,16.072,-89
34,29,15.96,-75
1,2,15.956,-73
1,6,16.096,-76
1,9,15.839,-90
1,31,15.812,-98
7,5,15.648,-73
7,13,16.164,-86
29,8,15.93,-99
26,12,16.296,-92
36,3,16.013,-100
36,6,16.354,-88
36,26,15.741,-91
36,31,16.07,-77
20,4,16.679,-95
20,12,16.412,-91
20,17,16.461,-93
20,21,15.76,-82
20,26,15.75,-77
21,17,16.546,-81
21,20,16.486,-82
21,26,15.835,-77
21,31,16.164,-88
40,12,16.567,-94
19,28,16.376,-92
19,33,16.719,-84
19,35,16.569,-89
19,37,16.254,-74
19,40,16.771,-93
5,25,16.645,-96
9,1,16.829,-91
9,2,16.576,-84
9,3,16.375,-84
9,22,16.678,-96
9,31,16.432,-92
5,7,16.453,-71
16,11,16.645,-83
16,35,16.761,-78
16,39,16.299,-82
35,11,16.68,-81
35,16,16.913,-79
24,12,16.948,-94
14,13,16.9,-94
37,39,16.54,-94
40,12,17.116,-99
40,19,17.264,-83
40,24,17.026,-87
40,31,16.783,-97
40,32,16.999,-74
40,33,17.168,-79
34,23,17.043,-74
34,29,16.997,-73
34,30,16.535,-89
28,35,17.181,-93
28,37,16.866,-88
28,39,16.719,-96
13,5,16.704,-91
13,10,16.777,-99
13,25,17.261,-85
13,27,17.263,-86
33,19,17.521,-84
33,35,17.275,-97
33,37,16.96,-87
33,40,17.477,-82
23,27,17.331,-95
23,29,17.217,-78
23,30,16.755,-91
23,34,16.965,-67
32,12,17.378,-88
32,24,17.288,-82
32,33,17.43,-89
32,40,17.482,-72
35,39,16.826,-81
7,5,16.781,-72
6,1,17.507,-79
6,2,17.254,-85
6,9,17.137,-89
6,12,17.443,-94
6,31,17.11,-86
6,36,17.729,-89
3,1,17.728,-89
3,2,17.475,-89
3,9,17.358,-80
11,37,17.274,-98
16,37,17.39,-96
37,16,17.846,-98
31,21,17.235,-90
10,25,17.852,-100
30,23,17.789,-92
30,29,17.743,-92
30,34,17.491,-91
27,13,17.853,-90
27,25,17.894,-75
27,29,17.782,-88
27,34,17.53,-89
37,18,17.729,-96
29,23,17.946,-81
29,25,18.012,-90
29,27,18.014,-92
29,34,17.648,-76
5,7,17.781,-68
5,14,17.666,-96
5,25,18.104,-95
26,38,17.657,-91
21,3,17.935,-98
21,4,18.592,-93
21,17,18.374,-82
21,26,17.663,-72
21,31,17.992,-90
21,38,17.72,-100
27,29,18.216,-88
11,39,17.888,-87
14,4,18.716,-96
19,8,18.252,-97
19,28,18.305,-90
19,33,18.648,-82
19,37,18.183,-78
19,40,18.7,-87
1,36,18.904,-93
36,21,18.008,-95
39,11,18.495,-88
39,16,18.728,-84
39,18,18.432,-87
39,35,18.611,-88
3,2,18.572,-87
10,14,18.28,-90
31,26,18.125,-95
18,8,18.474,-92
16,11,18.605,-84
16,35,18.721,-70
36,1,18.883,-98
19,18,18.561,-100
14,4,19.138,-96
3,6,18.872,-89
3,9,18.615,-86
3,22,18.834,-92
26,12,19.042,-94
26,17,19.091,-91
26,20,19.031,-76
26,21,18.39,-77
26,36,19.328,-98
35,11,18.843,-80
35,16,19.076,-78
35,28,18.766,-93
35,39,18.497,-84
18,8,18.714,-90
18,38,18.453,-87
7,5,18.461,-70
11,16,19.109,-83
11,35,18.992,-85
11,39,18.53,-93
34,4,19.408,-99
34,23,19.026,-76
34,27,19.094,-95
34,29,18.98,-77
31,1,19.359,-98
31,3,18.905,-92
31,6,19.246,-86
31,12,19.295,-92
31,18,19.018,-100
31,22,19.208,-98
31,26,18.633,-88
31,36,19.581,-75
6,1,19.369,-86
6,2,19.116,-85
29,8,19.022,-97
33,32,19.258,-90
29,23,19.337,-82
29,30,18.829,-88
29,34,19.039,-78
1,2,19.297,-71
1,6,19.437,-85
1,9,19.18,-87
16,39,18.962,-78
5,7,19.163,-68
5,13,19.445,-97
33,32,19.426,-87
33,40,19.647,-84
37,39,19.049,-86
17,21,18.992,-83
24,12,19.703,-92
24,32,19.586,-83
24,40,19.807,-90
36,12,19.795,-90
36,38,19.19,-100
27,29,19.661,-83
24,12,19.977,-96
30,29,19.904,-96
30,29,20.014,-91
30,34,19.762,-93
16,8,19.849,-87
16,11,19.979,-82
16,19,20.341,-94
16,33,20.245,-95
16,35,20.095,-80
16,39,19.633,-85
21,6,20.309,-93
21,17,20.407,-80
21,20,20.347,-90
21,26,19.696,-80
35,39,19.828,-84
39,18,20.141,-99
27,29,20.312,-88
34,15,20.741,-97
35,19,20.767,-94
23,15,20.907,-94
23,29,20.565,-88
23,30,20.103,-86
23,34,20.313,-82
10,7,20.434,-94
10,27,20.759,-99
3,21,20.161,-97
37,39,20.268,-90
27,23,20.741,-92
27,25,20.807,-74
27,34,20.443,-91
14,27,20.884,-96
11,8,20.674,-95
11,16,21.037,-91
11,35,20.92,-82
30,15,21.203,-97
35,11,20.948,-86
35,16,21.181,-79
35,33,21.214,-96
35,37,20.749,-90
35,39,20.602,-86
23,29,21.194,-86
9,1,21.445,-82
9,2,21.192,-84
9,3,20.991,-86
9,6,21.332,-87
16,39,20.968,-80
28,19,21.698,-93
28,37,21.137,-90
7,5,21.061,-78
13,14,21.246,-89
36,3,21.474,-94
36,6,21.815,-87
36,31,21.531,-76
33,32,21.797,-84
33,12,21.941,-96
33,19,22.089,-89
33,28,21.65,-89
33,32,21.824,-89
33,35,21.843,-91
33,37,21.528,-86
33,40,22.045,-83
