sender_id,receiver_id,timestamp,rssi
14,39,1.841,-86
17,12,2.466,-87
17,28,2.091,-77
25,13,1.974,-87
5,3,2.473,-80
5,7,1.971,-78
5,23,1.888,-62
5,31,2.004,-95
5,33,1.957,-94
5,35,2.486,-90
6,11,1.948,-76
6,13,1.991,-97
6,16,1.829,-79
6,19,2.144,-86
6,22,2.391,-89
6,25,2.444,-88
6,33,1.967,-100
39,14,1.913,-88
39,15,2.502,-92
39,32,1.838,-86
39,34,2.572,-91
39,37,2.367,-78
34,14,1.929,-99
34,15,2.518,-85
34,31,2.047,-97
34,32,1.854,-86
34,37,2.383,-87
34,38,2.523,-91
34,39,1.981,-92
19,6,2.033,-83
19,10,2.396,-89
19,11,2.016,-77
19,13,2.059,-89
19,16,1.897,-73
19,22,2.459,-88
19,25,2.512,-83
19,36,2.437,-95
37,14,1.974,-93
37,32,1.899,-88
37,38,2.568,-90
37,39,2.026,-79
1,8,1.903,-87
1,18,1.753,-86
1,30,1.705,-88
9,1,2.36,-96
9,20,1.778,-77
9,29,1.935,-86
9,40,2.514,-92
36,2,2.389,-90
36,10,2.556,-84
36,17,2.345,-94
36,19,2.372,-92
36,26,2.142,-92
25,6,2.21,-93
25,7,2.226,-100
25,11,2.193,-90
25,13,2.236,-87
25,16,2.074,-80
25,19,2.389,-86
25,22,2.636,-85
25,35,2.741,-94
16,3,2.773,-95
16,6,2.255,-85
16,11,2.238,-81
16,13,2.281,-90
16,19,2.434,-73
16,22,2.681,-85
16,25,2.734,-83
16,36,2.659,-94
16,40,2.68,-100
22,5,2.435,-93
22,6,2.295,-91
22,10,2.658,-96
22,13,2.321,-86
22,16,2.159,-88
22,19,2.474,-89
22,23,2.228,-97
22,25,2.774,-82
22,26,2.244,-90
22,35,2.826,-95
22,36,2.699,-92
10,2,2.545,-94
10,13,2.375,-84
10,16,2.213,-90
10,19,2.528,-86
10,26,2.298,-94
10,36,2.753,-92
10,40,2.774,-93
20,2,2.61,-94
20,12,3.014,-77
11,6,2.433,-64
11,16,2.297,-84
11,19,2.612,-83
11,22,2.859,-92
11,25,2.912,-82
30,1,2.751,-80
30,9,2.214,-94
30,20,2.169,-97
41,3,3.035,-91
41,21,2.594,-87
41,26,2.466,-83
41,36,2.921,-93
41,40,2.942,-83
11,13,2.742,-89
4,14,2.648,-82
4,15,3.237,-97
4,24,2.573,-72
18,1,2.998,-89
18,8,2.565,-71
18,30,2.367,-92
17,2,2.941,-95
17,12,3.345,-94
17,20,2.434,-95
17,28,2.97,-80
17,36,3.149,-96
17,40,3.17,-94
23,3,3.264,-83
23,5,2.886,-65
23,7,2.762,-86
23,33,2.748,-94
23,35,3.277,-86
38,32,2.602,-92
33,5,2.918,-96
8,1,3.087,-94
8,18,2.504,-75
2,29,2.662,-92
2,36,3.22,-85
2,40,3.241,-91
40,2,3.047,-96
40,9,2.585,-97
40,21,2.928,-69
40,26,2.8,-85
40,29,2.697,-87
40,35,3.382,-93
40,36,3.255,-89
24,4,2.538,-74
24,14,2.802,-79
24,15,3.391,-91
24,37,3.256,-91
35,3,3.461,-84
35,5,3.083,-93
35,13,2.969,-98
35,19,3.122,-98
35,21,3.02,-93
35,22,3.369,-95
35,23,2.876,-87
35,26,2.892,-89
35,31,2.992,-86
35,40,3.368,-93
10,13,2.99,-89
12,9,2.759,-93
12,17,3.177,-88
12,20,2.714,-78
12,21,3.102,-100
36,2,3.251,-90
36,10,3.418,-85
36,13,3.081,-93
36,26,3.004,-91
36,40,3.48,-92
3,5,3.291,-80
3,7,3.167,-90
3,22,3.577,-84
3,23,3.084,-82
3,26,3.1,-84
3,31,3.2,-90
3,35,3.682,-80
21,3,3.682,-98
21,9,2.898,-97
21,20,2.853,-100
21,26,3.113,-92
21,29,3.01,-80
21,31,3.213,-95
21,36,3.568,-90
21,40,3.589,-68
13,10,3.634,-89
13,11,3.254,-92
13,16,3.135,-89
13,19,3.45,-84
13,22,3.697,-86
13,23,3.204,-97
13,25,3.75,-87
13,36,3.675,-94
14,4,2.966,-88
14,15,3.819,-91
14,24,3.155,-84
14,32,3.155,-94
14,38,3.824,-99
26,3,3.933,-91
26,10,3.778,-94
26,21,3.492,-95
26,29,3.261,-94
26,35,3.946,-94
26,36,3.819,-93
26,40,3.84,-88
9,2,3.665,-94
9,20,3.158,-86
9,21,3.546,-89
9,29,3.315,-81
9,30,3.109,-86
20,21,3.586,-95
5,3,4.049,-78
5,7,3.547,-86
5,22,3.957,-95
5,23,3.464,-61
5,35,4.062,-88
32,15,4.078,-84
32,34,4.148,-81
32,37,3.943,-84
32,38,4.083,-90
32,39,3.541,-83
28,17,3.716,-75
28,20,3.253,-90
37,14,3.496,-96
37,32,3.421,-88
37,34,4.155,-89
37,39,3.548,-72
31,3,4.116,-92
31,23,3.531,-94
31,35,4.129,-83
5,35,4.141,-87
38,15,4.159,-97
38,34,4.229,-94
38,39,3.622,-91
1,8,3.501,-96
1,30,3.303,-87
7,35,4.246,-87
39,14,3.654,-91
39,15,4.243,-86
39,32,3.579,-83
39,34,4.313,-97
39,37,4.108,-76
39,38,4.248,-92
6,10,4.123,-91
6,11,3.743,-61
6,16,3.624,-87
6,19,3.939,-86
6,22,4.186,-90
6,25,4.239,-88
19,6,3.819,-85
19,10,4.182,-89
19,11,3.802,-85
19,13,3.845,-83
19,16,3.683,-84
19,22,4.245,-90
19,25,4.298,-88
19,27,3.827,-89
23,3,4.36,-86
23,5,3.982,-61
23,7,3.858,-88
23,25,4.321,-94
23,26,3.791,-95
23,33,3.844,-92
16,6,3.85,-80
16,11,3.833,-85
16,13,3.876,-86
16,19,4.029,-88
16,22,4.276,-83
16,25,4.329,-76
16,27,3.858,-97
7,3,4.425,-77
7,5,4.047,-86
7,23,3.84,-89
7,31,3.956,-90
7,35,4.438,-94
2,9,3.656,-92
2,10,4.285,-95
2,12,4.522,-91
2,17,4.074,-85
2,40,4.347,-90
23,35,4.471,-94
20,2,4.151,-90
20,9,3.689,-92
20,12,4.555,-71
20,17,4.107,-95
20,29,3.801,-96
20,30,3.595,-99
22,3,4.545,-94
22,6,4.027,-94
22,11,4.01,-95
22,13,4.053,-90
22,16,3.891,-81
22,19,4.206,-82
22,23,3.96,-95
22,25,4.506,-82
10,2,4.241,-89
10,3,4.563,-97
10,36,4.449,-84
38,32,3.935,-92
29,9,3.823,-83
29,21,4.166,-88
29,40,4.514,-88
24,14,4.044,-77
25,26,4.062,-96
34,15,4.677,-82
34,24,4.013,-92
34,32,4.013,-79
34,37,4.542,-88
34,38,4.682,-96
34,39,4.14,-86
25,5,4.314,-95
25,7,4.19,-100
25,11,4.157,-84
25,13,4.2,-83
25,16,4.038,-82
25,19,4.353,-87
25,22,4.6,-83
25,26,4.123,-98
37,32,4.031,-86
23,35,4.714,-84
6,13,4.246,-95
15,32,4.1,-83
15,34,4.834,-80
15,39,4.227,-87
24,14,4.179,-82
11,6,4.307,-66
11,10,4.67,-95
11,13,4.333,-93
11,16,4.171,-77
11,19,4.486,-81
11,25,4.786,-88
7,35,4.863,-86
5,3,4.862,-84
20,29,4.282,-95
30,29,4.333,-93
30,1,4.763,-81
30,8,4.33,-88
30,9,4.226,-91
30,20,4.181,-93
30,29,4.338,-97
30,35,5.023,-100
13,36,4.912,-90
27,10,5.022,-99
27,28,4.884,-90
18,8,4.522,-57
35,40,5.183,-85
28,17,4.988,-83
28,20,4.525,-91
4,14,4.828,-94
4,15,5.417,-88
4,24,4.753,-82
4,39,4.88,-99
8,1,5.208,-92
8,18,4.625,-61
8,30,4.577,-99
24,4,4.61,-82
24,14,4.874,-80
24,32,4.799,-95
12,2,5.165,-90
12,9,4.703,-89
12,20,4.658,-70
10,36,5.373,-89
24,14,4.907,-73
18,1,5.276,-91
14,32,5.018,-90
12,2,5.371,-88
33,5,5.321,-94
5,35,5.725,-89
3,5,5.382,-81
3,7,5.258,-85
3,22,5.668,-90
3,23,5.175,-80
3,31,5.291,-95
3,35,5.773,-86
2,40,5.67,-100
37,32,5.126,-85
32,14,5.209,-92
41,21,5.374,-81
41,26,5.246,-85
41,29,5.143,-90
41,35,5.828,-88
41,36,5.701,-98
41,40,5.722,-77
30,29,5.153,-90
33,5,5.483,-93
14,32,5.223,-92
22,6,5.416,-91
22,11,5.399,-87
22,13,5.442,-82
22,16,5.28,-77
22,25,5.895,-78
25,19,5.646,-87
32,14,5.407,-93
17,36,5.904,-96
15,32,5.439,-88
36,10,5.975,-90
36,13,5.638,-90
36,17,5.764,-96
36,22,6.038,-92
10,26,5.642,-96
21,9,5.437,-90
21,26,5.652,-89
21,35,6.234,-100
26,35,6.246,-91
11,13,5.762,-92
23,3,6.278,-85
23,5,5.9,-60
23,7,5.776,-81
23,31,5.809,-86
23,33,5.762,-95
23,35,6.291,-91
2,12,6.401,-85
16,3,6.338,-95
16,6,5.82,-85
16,10,6.183,-94
16,11,5.803,-89
16,13,5.846,-83
16,19,5.999,-81
16,22,6.246,-77
16,25,6.299,-71
20,2,6.109,-87
20,9,5.647,-90
20,12,6.513,-57
20,28,6.138,-98
19,6,5.931,-87
19,10,6.294,-84
19,11,5.914,-86
19,13,5.957,-82
19,16,5.795,-83
19,22,6.357,-91
19,25,6.41,-87
19,36,6.335,-90
4,14,5.889,-87
29,2,6.167,-95
29,9,5.705,-73
29,21,6.048,-86
29,40,6.396,-91
14,32,5.854,-98
35,3,6.52,-87
35,5,6.142,-97
35,7,6.018,-86
14,4,5.673,-87
32,14,5.961,-95
39,32,5.926,-82
32,39,6.101,-84
25,3,6.639,-93
25,5,6.261,-96
25,6,6.121,-88
25,10,6.484,-88
25,11,6.104,-83
25,13,6.147,-91
25,16,5.985,-70
25,19,6.3,-84
25,22,6.547,-78
26,3,6.659,-94
26,10,6.504,-98
26,13,6.167,-95
26,21,6.218,-88
26,31,6.19,-95
26,35,6.672,-89
26,40,6.566,-87
9,21,6.254,-92
32,14,6.219,-93
14,32,6.181,-92
16,25,6.852,-67
18,1,6.719,-87
10,6,6.45,-92
10,11,6.433,-91
10,13,6.476,-81
10,19,6.629,-85
10,22,6.876,-93
10,25,6.929,-93
10,36,6.854,-89
32,4,6.158,-95
32,14,6.422,-95
32,15,7.011,-88
32,24,6.347,-91
32,34,7.081,-79
32,37,6.876,-89
32,39,6.474,-81
12,2,6.719,-85
4,14,6.522,-87
4,15,7.111,-90
4,24,6.447,-84
2,40,7.027,-91
10,40,7.062,-97
1,8,6.486,-90
1,18,6.336,-92
1,29,6.494,-96
1,30,6.288,-82
40,9,6.396,-94
40,15,7.182,-97
40,21,6.739,-65
40,26,6.611,-82
40,29,6.508,-86
40,36,7.066,-93
37,32,6.545,-84
11,13,6.725,-94
13,6,6.743,-83
13,10,7.106,-87
13,16,6.607,-82
13,19,6.922,-85
13,22,7.169,-84
13,25,7.222,-80
17,20,6.468,-93
34,15,7.309,-83
34,32,6.645,-78
34,37,7.174,-88
3,26,6.738,-89
6,13,6.836,-91
12,2,7.109,-85
12,9,6.647,-87
12,20,6.602,-64
12,28,7.138,-99
12,30,6.553,-95
27,6,6.933,-98
27,19,7.112,-92
14,4,6.612,-92
14,15,7.465,-96
14,24,6.801,-76
14,37,7.33,-92
39,14,7.056,-84
31,5,7.298,-91
31,7,7.174,-86
31,13,7.184,-97
31,26,7.107,-91
31,35,7.689,-83
8,1,7.467,-90
24,34,7.906,-93
28,17,7.591,-81
37,14,7.384,-94
37,32,7.309,-84
37,34,8.043,-93
37,39,7.436,-78
1,21,7.554,-97
6,10,7.846,-88
6,11,7.466,-74
6,13,7.509,-89
6,16,7.347,-81
6,19,7.662,-84
6,22,7.909,-94
6,25,7.962,-82
6,26,7.432,-98
13,26,7.441,-91
29,9,7.238,-78
29,12,8.104,-91
29,20,7.193,-93
29,21,7.581,-83
27,19,7.697,-90
15,21,7.611,-96
15,34,8.124,-82
15,37,7.919,-96
9,2,7.757,-85
9,12,8.161,-88
9,18,7.249,-100
9,20,7.25,-90
9,21,7.638,-85
9,26,7.51,-92
9,29,7.407,-83
9,36,7.965,-95
38,32,7.501,-85
38,37,8.03,-94
38,39,7.628,-89
4,24,7.554,-90
11,6,7.705,-70
11,10,8.068,-89
11,16,7.569,-86
11,19,7.884,-91
11,22,8.131,-91
11,25,8.184,-87
11,33,7.707,-98
11,36,8.109,-100
28,17,7.861,-85
17,36,8.126,-95
23,5,7.892,-80
24,4,7.465,-92
24,14,7.729,-65
24,38,8.323,-100
1,9,7.539,-93
10,6,7.864,-90
10,11,7.847,-90
10,16,7.728,-90
10,19,8.043,-77
10,36,8.268,-84
12,29,7.828,-91
17,36,8.395,-92
34,15,8.543,-84
22,3,8.555,-94
13,6,8.066,-89
13,7,8.082,-96
13,10,8.429,-85
13,11,8.049,-89
13,16,7.93,-85
13,19,8.245,-87
13,22,8.492,-83
13,25,8.545,-88
7,3,8.663,-84
7,5,8.285,-86
7,23,8.078,-83
7,31,8.194,-94
7,35,8.676,-86
32,15,8.726,-90
32,24,8.062,-99
32,31,8.255,-91
32,34,8.796,-75
32,37,8.591,-80
32,38,8.731,-95
32,39,8.189,-82
17,2,8.415,-89
3,5,8.365,-84
3,7,8.241,-85
3,23,8.158,-88
3,26,8.174,-88
3,35,8.756,-86
13,26,8.224,-88
5,3,8.855,-83
5,7,8.353,-83
5,23,8.27,-74
5,26,8.286,-97
40,21,8.463,-74
39,14,8.373,-92
39,32,8.298,-83
39,34,9.032,-92
39,37,8.827,-76
39,38,8.967,-91
22,6,8.545,-86
22,10,8.908,-92
22,11,8.528,-96
22,13,8.571,-86
22,16,8.409,-66
22,19,8.724,-96
22,25,9.024,-72
14,4,8.226,-91
14,15,9.079,-93
14,24,8.415,-57
2,9,8.316,-93
2,12,9.182,-85
2,20,8.271,-82
18,1,8.882,-91
18,8,8.449,-75
18,9,8.345,-100
32,14,8.573,-95
2,36,9.071,-89
36,10,9.051,-87
36,11,8.671,-96
36,19,8.867,-94
36,26,8.637,-93
36,27,8.696,-95
28,2,8.887,-94
28,17,8.843,-86
28,20,8.38,-89
28,21,8.768,-100
30,1,9.001,-78
30,20,8.419,-99
4,8,8.621,-92
4,14,8.714,-86
14,32,8.671,-89
32,14,8.779,-92
9,12,9.466,-86
17,21,8.946,-97
17,27,8.877,-95
14,32,8.834,-87
33,5,9.148,-88
33,7,9.024,-97
33,23,8.941,-94
12,2,9.317,-80
12,9,8.855,-84
12,10,9.484,-98
12,20,8.81,-82
12,29,8.967,-89
27,19,9.303,-88
37,32,9.051,-81
37,39,9.178,-73
20,2,9.392,-89
20,12,9.796,-78
38,32,9.071,-93
8,18,8.906,-71
8,30,8.858,-93
8,37,9.603,-100
8,18,8.912,-76
27,19,9.424,-86
19,27,9.283,-91
4,24,9.177,-90
23,5,9.48,-82
23,7,9.356,-73
23,21,9.417,-94
23,31,9.389,-95
23,35,9.871,-93
13,26,9.32,-98
12,29,9.224,-90
32,15,9.915,-81
32,24,9.251,-87
32,34,9.985,-80
32,37,9.78,-92
32,38,9.92,-97
32,39,9.378,-82
24,34,9.995,-92
15,34,10.006,-81
1,8,9.273,-91
1,20,9.124,-99
1,30,9.075,-78
19,6,9.449,-89
19,10,9.812,-80
19,11,9.432,-87
19,13,9.475,-82
19,16,9.313,-93
19,25,9.928,-86
19,27,9.457,-86
19,36,9.853,-93
27,16,9.39,-97
16,6,9.532,-85
16,7,9.548,-97
16,10,9.895,-90
16,11,9.515,-82
16,13,9.558,-80
16,19,9.711,-94
16,22,9.958,-66
16,25,10.011,-69
37,15,10.092,-97
28,17,9.736,-84
25,6,9.68,-86
25,10,10.043,-91
25,11,9.663,-84
25,13,9.706,-84
25,16,9.544,-71
25,19,9.859,-95
25,22,10.106,-68
25,36,10.084,-95
2,1,9.952,-99
2,9,9.415,-94
2,12,10.281,-77
2,17,9.833,-88
2,20,9.37,-86
2,21,9.758,-98
2,29,9.527,-91
2,40,10.106,-90
39,32,9.841,-84
39,37,10.37,-71
39,38,10.51,-89
14,4,9.663,-88
14,24,9.852,-61
14,39,9.979,-88
24,4,9.727,-89
24,14,9.991,-64
24,15,10.58,-91
24,37,10.445,-90
24,39,10.043,-90
37,34,10.761,-89
13,10,10.601,-83
13,11,10.221,-89
13,16,10.102,-83
13,19,10.417,-85
13,22,10.664,-85
13,25,10.717,-85
13,27,10.246,-98
37,4,10.072,-98
37,14,10.336,-91
37,32,10.261,-86
37,34,10.995,-90
37,38,10.93,-92
37,39,10.388,-77
12,29,10.302,-88
15,34,11.139,-86
32,34,11.167,-80
39,24,10.453,-97
39,32,10.453,-82
39,34,11.187,-93
39,37,10.982,-80
39,38,11.122,-93
22,25,11.308,-74
27,36,11.259,-95
38,24,10.715,-100
38,34,11.449,-99
38,37,11.244,-89
38,39,10.842,-93
7,35,11.459,-87
29,2,11.152,-89
29,9,10.69,-76
29,12,11.556,-90
29,20,10.645,-97
29,21,11.033,-86
29,26,10.905,-94
29,40,11.381,-90
27,6,10.97,-100
27,10,11.333,-92
27,17,11.122,-92
27,19,11.149,-87
20,2,11.323,-81
20,12,11.727,-81
20,17,11.279,-98
20,28,11.352,-88
20,29,10.973,-99
32,15,11.725,-88
32,34,11.795,-79
32,37,11.59,-91
32,39,11.188,-83
39,14,11.195,-97
14,32,11.169,-95
32,14,11.266,-96
1,8,11.176,-93
1,9,11.072,-100
1,12,11.938,-93
1,18,11.026,-89
1,30,10.978,-75
14,4,11.014,-94
14,15,11.867,-93
14,24,11.203,-70
14,37,11.732,-88
2,9,11.131,-87
2,12,11.997,-71
2,17,11.549,-86
2,36,11.801,-86
2,40,11.822,-94
6,25,11.883,-82
28,17,11.589,-91
2,29,11.307,-85
19,6,11.505,-88
19,10,11.868,-74
19,13,11.531,-88
19,16,11.369,-94
19,22,11.931,-95
14,32,11.513,-94
32,14,11.598,-97
5,35,12.291,-93
10,13,11.828,-83
10,19,11.981,-78
10,22,12.228,-96
10,25,12.281,-93
10,27,11.81,-90
37,4,11.489,-100
37,14,11.753,-98
37,24,11.678,-91
37,32,11.678,-85
37,38,12.347,-85
37,39,11.805,-76
12,2,12.033,-77
12,9,11.571,-93
12,17,11.989,-93
12,20,11.526,-83
12,28,12.062,-95
12,30,11.477,-100
12,36,12.241,-94
12,40,12.262,-100
14,32,12.076,-97
41,3,12.814,-98
41,7,12.312,-92
41,21,12.373,-88
41,40,12.721,-89
32,14,12.23,-92
32,14,12.249,-95
17,12,12.93,-88
14,34,12.932,-92
24,14,12.427,-78
24,32,12.352,-93
24,39,12.479,-91
32,14,12.435,-92
32,31,12.553,-95
32,34,13.094,-79
32,37,12.889,-85
32,39,12.487,-80
14,4,12.182,-87
14,15,13.035,-96
14,24,12.371,-79
14,39,12.498,-94
38,35,13.272,-88
38,37,13.126,-94
38,39,12.724,-91
35,26,12.748,-82
35,31,12.848,-81
15,32,12.741,-92
15,34,13.475,-92
15,39,12.868,-94
39,14,12.829,-92
39,24,12.754,-92
39,29,12.744,-100
39,31,12.947,-98
39,32,12.754,-80
39,34,13.488,-90
39,37,13.283,-79
39,38,13.423,-88
38,32,12.842,-86
34,15,13.516,-88
34,24,12.852,-92
34,32,12.852,-74
34,37,13.381,-91
34,38,13.521,-89
34,39,12.979,-83
12,2,13.23,-72
12,9,12.768,-89
12,20,12.723,-88
12,21,13.111,-93
12,29,12.88,-86
32,38,13.57,-95
32,14,12.992,-88
14,34,13.687,-97
4,15,13.734,-91
24,37,13.601,-94
24,39,13.199,-87
2,36,13.658,-93
32,14,13.244,-91
28,12,13.961,-93
36,2,13.567,-90
14,34,14.02,-98
11,6,13.436,-81
11,13,13.462,-88
11,16,13.3,-87
11,22,13.862,-89
11,25,13.915,-83
11,27,13.444,-93
18,8,13.361,-86
37,14,13.567,-92
37,15,14.156,-96
37,32,13.492,-88
37,38,14.161,-92
37,39,13.619,-74
37,15,14.186,-93
39,15,14.195,-99
7,3,14.421,-86
7,5,14.043,-87
7,23,13.836,-80
7,33,13.905,-95
7,35,14.434,-91
19,6,13.921,-88
19,10,14.284,-79
19,11,13.904,-92
19,13,13.947,-88
19,25,14.4,-87
19,27,13.929,-81
32,14,13.865,-90
32,15,14.454,-90
32,34,14.524,-77
32,37,14.319,-83
32,38,14.459,-90
32,39,13.917,-80
13,6,14.113,-80
13,10,14.476,-89
13,11,14.096,-87
13,16,13.977,-84
13,19,14.292,-86
13,22,14.539,-94
13,25,14.592,-79
13,26,14.062,-96
13,36,14.517,-92
32,15,14.705,-91
14,4,13.898,-89
14,15,14.751,-94
14,24,14.087,-78
14,32,14.087,-95
14,34,14.821,-99
17,12,14.892,-93
18,8,14.133,-87
21,12,14.907,-96
21,17,14.459,-94
21,29,14.153,-86
21,30,13.947,-99
21,36,14.711,-90
21,40,14.732,-78
2,9,14.095,-80
2,12,14.961,-62
2,17,14.513,-91
2,20,14.05,-96
2,28,14.586,-90
2,29,14.207,-84
5,3,14.905,-79
5,7,14.403,-80
5,16,14.251,-95
5,22,14.813,-92
5,33,14.389,-90
38,34,15.045,-89
38,37,14.84,-94
14,37,14.926,-96
1,9,14.395,-92
9,21,14.816,-87
12,29,14.607,-83
27,6,14.781,-93
27,10,15.144,-79
27,11,14.764,-97
27,17,14.933,-95
27,19,14.96,-86
28,20,14.492,-86
28,25,15.282,-98
39,32,14.67,-84
39,34,15.404,-84
39,37,15.199,-77
39,38,15.339,-90
36,21,14.909,-85
22,3,15.396,-89
22,6,14.878,-89
22,11,14.861,-89
22,16,14.742,-61
22,25,15.357,-86
20,28,15.104,-89
9,1,15.153,-94
9,2,15.078,-87
9,21,14.959,-86
9,29,14.728,-71
23,7,15.089,-88
23,26,15.022,-96
23,33,15.075,-91
31,7,15.151,-91
31,26,15.084,-94
31,32,14.991,-96
31,35,15.666,-81
34,15,15.755,-92
34,31,15.284,-93
34,32,15.091,-75
34,37,15.62,-92
34,38,15.76,-88
17,2,15.454,-91
17,20,14.947,-98
17,27,15.266,-90
17,28,15.483,-91
17,36,15.662,-95
19,6,15.325,-92
19,10,15.688,-82
19,25,15.804,-91
19,27,15.333,-80
37,14,15.29,-95
37,24,15.215,-84
37,32,15.215,-89
37,38,15.884,-89
37,39,15.342,-73
32,38,15.907,-83
39,4,15.056,-100
38,32,15.256,-85
36,10,15.797,-89
36,12,16.034,-87
36,13,15.46,-95
36,17,15.586,-89
36,21,15.511,-87
36,29,15.28,-87
16,3,15.986,-85
16,5,15.608,-86
16,6,15.468,-93
16,13,15.494,-88
16,19,15.647,-94
16,22,15.894,-58
16,25,15.947,-87
24,14,15.418,-87
24,32,15.416,-96
24,37,15.945,-85
24,39,15.543,-92
28,12,16.187,-92
40,21,15.664,-80
40,26,15.536,-87
40,36,15.991,-93
32,38,16.13,-93
2,29,15.458,-91
14,34,16.213,-96
38,32,15.486,-90
33,7,15.691,-96
20,12,16.287,-90
37,34,16.325,-88
34,15,16.285,-83
1,8,15.606,-92
1,18,15.456,-83
1,30,15.408,-66
1,40,16.193,-100
26,5,16.039,-97
26,7,15.915,-92
26,21,15.976,-92
26,31,15.948,-93
26,35,16.43,-78
26,40,16.324,-87
32,24,15.82,-93
32,31,16.013,-95
32,34,16.554,-82
32,37,16.349,-85
32,39,15.947,-82
4,14,15.99,-88
4,15,16.579,-88
38,34,16.7,-96
38,39,16.093,-90
18,1,16.462,-88
18,12,16.791,-100
33,5,16.335,-89
33,7,16.211,-91
33,23,16.128,-91
18,9,16.019,-100
9,21,16.396,-84
24,4,15.995,-100
36,21,16.596,-84
3,5,16.685,-68
3,11,16.528,-91
3,16,16.409,-90
3,22,16.971,-87
3,25,17.024,-96
3,26,16.494,-94
3,35,17.076,-96
6,3,17.111,-96
6,10,16.956,-86
6,11,16.576,-84
6,13,16.619,-75
6,16,16.457,-89
6,21,16.67,-97
6,22,17.019,-89
6,25,17.072,-73
6,26,16.542,-96
6,27,16.601,-92
7,5,16.759,-89
8,1,16.984,-94
8,4,16.38,-93
8,30,16.353,-96
2,9,16.457,-87
2,12,17.323,-74
2,29,16.569,-85
2,36,17.127,-88
30,1,17.041,-72
30,8,16.608,-91
30,9,16.504,-90
30,12,17.37,-94
30,18,16.458,-91
14,34,17.388,-95
32,31,17.009,-98
29,2,17.179,-84
29,9,16.717,-67
29,12,17.583,-88
29,18,16.671,-95
29,36,17.387,-87
29,40,17.408,-81
27,6,16.995,-92
27,10,17.358,-81
27,13,17.021,-96
27,19,17.174,-79
17,2,17.211,-95
17,19,17.194,-90
17,27,17.023,-93
17,36,17.419,-89
39,24,16.875,-84
39,32,16.875,-84
39,37,17.404,-78
38,32,16.896,-91
38,34,17.63,-93
34,15,17.576,-87
34,31,17.105,-91
34,32,16.912,-77
34,37,17.441,-98
34,39,17.039,-88
34,15,17.611,-87
27,17,17.302,-93
15,40,17.58,-95
34,15,17.728,-93
34,39,17.35,-84
15,40,17.907,-99
19,6,17.529,-85
19,9,17.263,-100
19,10,17.892,-82
