sender_id,receiver_id,timestamp,rssi
21,11,5.143,-85
21,15,4.877,-88
21,36,5.467,-85
21,37,5.349,-84
20,6,5.2,-91
16,22,5.419,-93
16,24,5.201,-86
16,28,4.797,-82
16,30,4.925,-76
16,32,5.374,-91
36,15,5.034,-85
36,28,4.818,-90
36,30,4.946,-94
36,37,5.506,-87
10,7,5.522,-93
10,12,5.625,-86
10,22,5.461,-95
10,24,5.243,-88
10,34,5.113,-95
10,39,5.169,-79
18,39,5.194,-96
6,3,4.907,-82
6,4,5.024,-70
6,16,5.488,-99
39,22,5.519,-91
24,12,5.693,-95
24,16,5.509,-84
24,22,5.529,-71
24,30,5.035,-81
24,32,5.484,-87
24,39,5.237,-89
11,5,5.629,-97
11,15,5.157,-91
11,21,5.273,-81
11,28,4.941,-96
11,37,5.629,-75
21,37,5.637,-78
4,6,5.454,-77
34,13,5.783,-94
34,18,5.069,-82
34,24,5.414,-98
34,27,5.537,-71
2,8,5.095,-93
2,14,5.928,-85
31,3,5.156,-90
31,4,5.273,-82
31,17,5.763,-85
31,25,5.928,-93
19,1,5.502,-86
19,23,5.636,-93
19,26,5.586,-89
19,29,5.709,-77
19,35,5.879,-90
11,37,5.887,-75
33,1,5.589,-98
33,26,5.673,-84
35,7,5.935,-93
38,3,5.276,-82
38,4,5.393,-92
38,6,5.727,-89
38,17,5.883,-88
3,4,5.399,-82
3,6,5.733,-83
3,17,5.889,-92
3,30,5.389,-95
3,38,6.23,-89
4,2,5.277,-95
4,3,5.289,-85
4,6,5.74,-76
4,17,5.896,-86
4,31,5.925,-88
1,9,5.508,-89
1,19,5.534,-86
1,23,5.752,-87
1,26,5.702,-88
1,29,5.825,-90
40,13,6.058,-77
40,23,5.761,-87
36,28,5.313,-91
15,11,5.801,-90
15,28,5.319,-89
15,37,6.007,-80
20,35,6.051,-79
10,24,5.742,-86
17,2,5.37,-92
17,3,5.382,-89
17,6,5.833,-91
17,31,6.018,-88
17,38,6.33,-90
15,28,5.389,-88
34,24,5.863,-100
36,28,5.482,-90
37,11,6.0,-84
37,15,5.734,-84
37,21,5.85,-80
37,28,5.518,-96
39,22,6.151,-86
28,15,5.758,-87
28,16,6.144,-84
28,22,6.164,-91
28,30,5.67,-93
28,32,6.119,-87
28,36,6.348,-90
17,6,6.024,-91
6,17,6.202,-91
37,36,6.383,-88
12,30,5.719,-97
11,15,5.858,-86
14,2,5.653,-86
14,8,5.683,-95
9,1,6.033,-85
9,19,5.949,-93
9,20,5.78,-100
9,23,6.167,-78
9,26,6.117,-92
9,29,6.24,-97
27,18,5.75,-82
23,1,6.081,-86
23,7,6.422,-96
23,9,5.971,-79
23,13,6.512,-90
23,26,6.165,-93
23,29,6.288,-97
23,40,5.732,-86
38,3,5.878,-83
38,6,6.329,-92
38,17,6.485,-91
38,35,6.576,-88
27,34,6.158,-67
34,27,6.431,-67
35,20,5.997,-79
35,38,6.877,-89
31,6,6.383,-88
5,11,6.417,-89
8,25,6.755,-79
6,31,6.638,-93
40,7,6.674,-95
29,16,6.65,-97
13,23,6.562,-89
8,31,6.794,-93
3,6,6.633,-84
28,11,6.73,-94
23,19,6.529,-93
7,32,6.994,-94
11,5,7.12,-91
11,15,6.648,-84
11,21,6.764,-91
11,37,7.12,-85
29,19,6.718,-83
26,1,6.9,-89
26,9,6.79,-89
26,33,6.657,-81
17,3,6.582,-92
17,20,6.65,-94
17,31,7.218,-87
17,38,7.53,-87
27,18,6.651,-75
27,34,6.866,-71
25,3,6.613,-95
25,8,6.631,-72
25,20,6.681,-98
25,31,7.249,-95
9,19,6.871,-91
29,7,7.322,-79
29,19,6.897,-79
29,26,7.065,-99
29,30,6.767,-100
29,32,7.216,-96
12,10,7.557,-91
12,22,7.282,-92
12,27,7.187,-93
12,34,6.934,-95
12,39,6.99,-82
20,3,6.703,-93
3,20,6.826,-88
18,34,7.017,-82
33,26,7.17,-77
25,31,7.414,-93
25,31,7.444,-96
36,28,6.794,-91
31,25,7.592,-88
31,3,6.828,-89
26,19,7.076,-89
32,7,7.51,-93
32,16,7.429,-84
32,22,7.449,-82
32,29,7.376,-95
32,30,6.955,-85
41,4,6.988,-92
41,7,7.533,-91
41,16,7.452,-91
41,22,7.472,-91
41,24,7.254,-92
41,29,7.399,-91
41,32,7.427,-67
34,10,7.768,-100
3,31,7.529,-93
1,19,7.152,-81
19,26,7.334,-85
14,2,6.953,-84
31,3,7.01,-84
31,4,7.127,-91
31,17,7.617,-80
31,25,7.782,-89
28,30,7.137,-88
35,7,7.782,-91
22,10,8.057,-91
22,16,7.762,-85
22,24,7.564,-64
22,28,7.16,-85
22,30,7.288,-84
22,32,7.737,-89
22,39,7.49,-86
7,32,7.799,-95
20,3,7.314,-91
20,4,7.431,-91
20,35,8.012,-82
20,38,8.262,-83
21,11,7.825,-89
21,28,7.343,-93
21,36,8.149,-90
21,37,8.031,-82
40,9,7.578,-89
40,13,8.119,-79
40,23,7.822,-86
40,34,7.62,-92
6,3,7.401,-73
6,4,7.518,-70
6,17,8.008,-83
6,31,8.037,-87
6,35,8.099,-100
33,26,7.859,-81
30,16,8.06,-71
30,22,8.08,-81
30,24,7.862,-86
30,28,7.458,-92
21,11,7.946,-91
34,10,8.377,-96
34,18,7.539,-81
34,27,8.007,-76
8,31,8.154,-95
38,31,8.179,-84
40,23,7.999,-87
38,3,7.624,-85
31,25,8.414,-86
3,4,7.779,-79
3,6,8.113,-76
3,17,8.269,-90
25,31,8.323,-93
31,25,8.483,-88
39,10,8.593,-84
39,12,8.482,-83
39,24,8.1,-87
31,8,7.739,-92
4,3,7.735,-78
4,6,8.186,-68
4,17,8.342,-93
4,31,8.371,-87
4,32,8.291,-100
4,38,8.683,-91
38,3,7.839,-84
38,4,7.956,-88
38,6,8.29,-89
38,17,8.446,-82
38,31,8.475,-88
38,35,8.537,-91
33,26,8.28,-80
22,30,8.008,-85
35,29,8.469,-94
30,32,8.515,-85
18,10,8.86,-92
18,27,8.49,-75
18,34,8.237,-78
25,31,8.668,-93
3,4,8.165,-80
6,17,8.692,-88
9,1,8.413,-82
9,23,8.547,-63
9,26,8.497,-88
9,33,8.17,-98
9,40,8.064,-89
28,11,8.559,-92
28,16,8.679,-84
28,24,8.481,-97
28,30,8.205,-88
28,32,8.654,-94
28,36,8.883,-90
28,37,8.765,-88
17,6,8.569,-96
40,23,8.584,-91
17,6,8.595,-89
6,17,8.761,-91
27,18,8.223,-74
16,22,8.808,-90
16,24,8.59,-79
16,30,8.314,-69
16,32,8.763,-83
16,36,8.992,-93
40,9,8.449,-87
23,1,8.565,-83
23,9,8.455,-68
23,29,8.772,-91
10,12,9.047,-88
10,18,8.32,-94
10,30,8.389,-95
10,34,8.535,-88
10,39,8.591,-83
7,1,8.697,-87
7,19,8.613,-81
7,20,8.444,-93
7,29,8.904,-75
7,35,9.074,-94
31,2,8.393,-90
31,4,8.522,-85
31,17,9.012,-86
31,20,8.473,-98
31,25,9.177,-88
16,32,8.964,-88
36,16,9.111,-94
9,19,8.768,-90
19,9,8.752,-99
29,19,8.787,-84
9,26,8.99,-92
21,11,9.052,-86
21,36,9.376,-84
21,37,9.258,-86
19,9,8.818,-92
1,7,9.276,-92
1,9,8.825,-90
1,19,8.851,-85
1,23,9.069,-79
1,29,9.142,-88
1,35,9.312,-95
1,40,8.586,-93
28,30,8.732,-90
19,1,8.953,-79
19,7,9.294,-81
19,23,9.087,-86
19,26,9.037,-93
19,29,9.16,-76
19,35,9.33,-91
25,6,9.086,-96
25,8,8.653,-74
25,31,9.271,-90
24,30,8.743,-78
26,9,8.85,-90
14,2,8.633,-91
14,21,8.956,-91
17,6,9.108,-89
9,1,8.995,-86
6,17,9.281,-93
11,5,9.398,-88
11,15,8.926,-88
11,28,8.71,-96
11,37,9.398,-86
8,2,8.766,-90
8,25,9.55,-85
17,6,9.236,-90
36,11,9.276,-92
36,21,9.126,-89
36,22,9.416,-94
36,24,9.198,-97
36,28,8.794,-89
6,17,9.431,-92
26,19,9.078,-94
27,10,9.743,-95
27,13,9.619,-94
27,18,8.905,-66
27,34,9.12,-75
13,34,9.145,-96
13,40,8.864,-85
17,6,9.367,-95
18,10,9.795,-92
19,9,9.13,-93
9,1,9.252,-84
1,9,9.162,-87
20,6,9.408,-90
1,26,9.371,-89
5,37,9.637,-93
4,6,9.432,-66
4,32,9.537,-95
4,35,9.679,-98
4,38,9.929,-95
26,1,9.333,-90
6,20,9.081,-96
6,17,9.678,-93
3,4,9.242,-80
3,6,9.576,-74
3,20,9.193,-95
3,25,9.897,-100
3,31,9.761,-86
3,32,9.681,-94
3,38,10.073,-89
9,1,9.521,-83
35,20,9.297,-81
35,26,9.634,-96
29,7,9.967,-79
29,9,9.516,-97
29,20,9.373,-96
29,26,9.71,-90
29,35,10.003,-90
40,18,9.346,-87
17,6,9.781,-88
9,1,9.661,-82
9,13,10.092,-87
9,19,9.577,-91
9,23,9.795,-60
9,26,9.745,-96
31,4,9.474,-86
2,14,10.223,-85
2,25,10.144,-94
17,3,9.377,-93
17,4,9.494,-88
17,31,10.013,-94
17,38,10.325,-87
12,24,9.78,-98
15,5,10.109,-87
15,11,9.903,-75
15,37,10.109,-84
26,1,9.915,-89
26,9,9.805,-92
26,23,10.049,-96
26,33,9.672,-85
5,11,10.078,-89
5,15,9.812,-90
5,28,9.596,-99
23,1,9.944,-88
23,9,9.834,-55
23,19,9.86,-91
23,26,10.028,-93
11,15,9.827,-80
1,9,9.854,-86
1,13,10.395,-86
1,19,9.88,-81
1,23,10.098,-90
1,26,10.048,-96
1,29,10.171,-85
15,28,9.638,-89
28,30,9.794,-85
8,25,10.482,-77
8,31,10.346,-100
24,16,10.361,-85
24,22,10.381,-68
24,30,9.887,-87
24,32,10.336,-85
24,39,10.089,-89
15,36,10.575,-92
28,4,10.053,-100
28,16,10.517,-87
28,36,10.721,-90
1,23,10.437,-84
37,11,10.505,-87
37,15,10.239,-89
37,21,10.355,-86
37,36,10.829,-90
6,3,10.093,-64
6,4,10.21,-68
6,31,10.729,-89
6,38,11.041,-89
18,10,11.008,-83
18,12,10.897,-87
18,27,10.638,-67
18,34,10.385,-79
20,6,10.595,-93
20,17,10.751,-94
20,19,10.381,-96
20,35,10.842,-85
20,38,11.092,-85
7,32,10.807,-92
25,2,10.241,-89
25,3,10.253,-100
25,8,10.271,-83
25,31,10.889,-90
33,26,10.692,-79
36,16,10.888,-97
19,7,11.178,-85
19,9,10.727,-98
19,29,11.044,-81
19,35,11.214,-88
19,40,10.488,-92
32,22,11.137,-90
39,22,11.283,-84
29,1,11.013,-86
29,7,11.354,-76
29,9,10.903,-94
29,19,10.929,-79
29,20,10.76,-95
29,26,11.097,-96
3,4,10.812,-67
12,10,11.586,-87
12,22,11.311,-90
12,39,11.019,-83
11,5,11.42,-89
11,15,10.948,-66
11,21,11.064,-87
11,37,11.42,-80
31,3,10.817,-90
31,4,10.934,-83
31,8,10.835,-95
31,17,11.424,-91
31,20,10.885,-95
31,25,11.589,-90
26,19,11.076,-94
26,33,10.917,-83
5,15,11.05,-80
9,29,11.436,-91
35,13,11.681,-100
35,20,10.997,-79
35,38,11.877,-93
38,6,11.486,-91
38,17,11.642,-83
38,20,11.103,-86
38,31,11.671,-91
31,8,11.125,-90
6,16,11.805,-95
21,11,11.692,-93
25,2,11.242,-90
25,8,11.272,-81
25,2,11.262,-91
9,1,11.621,-85
9,7,11.962,-95
9,23,11.755,-66
9,29,11.828,-96
9,40,11.272,-95
19,29,11.87,-81
39,24,11.729,-90
5,15,11.579,-85
28,11,11.868,-87
28,16,11.988,-84
28,24,11.79,-88
28,30,11.514,-88
28,36,12.192,-89
23,7,12.156,-97
18,13,12.269,-94
1,29,12.07,-90
1,29,12.075,-83
40,9,11.759,-89
40,13,12.3,-84
40,18,11.586,-94
40,34,11.801,-96
20,3,11.575,-95
20,6,12.026,-91
20,32,12.131,-94
20,35,12.273,-88
20,38,12.523,-85
37,36,12.361,-90
40,18,11.678,-94
23,1,11.994,-82
23,9,11.884,-74
23,13,12.425,-93
23,26,12.078,-95
23,29,12.201,-92
23,40,11.645,-88
18,27,12.202,-79
18,34,11.949,-84
18,40,11.668,-95
27,18,11.752,-73
27,34,11.967,-84
19,9,12.001,-92
21,11,12.299,-85
9,29,12.395,-95
8,25,12.658,-89
8,31,12.522,-92
11,15,12.084,-70
15,28,11.89,-86
33,26,12.333,-80
28,30,12.049,-89
37,5,12.622,-93
37,11,12.416,-77
37,15,12.15,-86
37,21,12.266,-85
37,28,11.934,-89
23,7,12.628,-98
7,32,12.554,-95
1,29,12.694,-91
2,14,13.052,-89
2,36,12.986,-93
8,2,12.198,-88
6,3,12.247,-58
6,4,12.364,-74
6,17,12.854,-90
6,20,12.315,-92
6,31,12.883,-93
6,38,13.195,-83
19,1,12.591,-84
19,7,12.932,-81
19,29,12.798,-80
19,35,12.968,-96
26,29,12.84,-88
21,14,13.173,-92
21,36,13.107,-92
21,37,12.989,-87
13,18,12.513,-97
25,2,12.496,-87
25,8,12.526,-89
25,31,13.144,-92
36,15,12.745,-91
3,4,12.832,-68
3,6,13.166,-62
3,31,13.351,-93
3,38,13.663,-91
5,11,13.189,-80
5,15,12.923,-88
5,28,12.707,-100
5,37,13.395,-92
35,7,13.412,-91
28,30,12.87,-88
7,32,13.346,-89
12,10,13.668,-83
1,29,13.53,-89
12,10,14.002,-89
12,22,13.727,-93
12,27,13.632,-94
12,39,13.435,-85
1,9,13.342,-84
1,19,13.368,-84
1,23,13.586,-85
1,29,13.659,-84
1,33,13.209,-93
1,40,13.103,-92
35,29,13.673,-88
20,29,13.78,-98
31,2,13.391,-96
31,3,13.403,-91
31,4,13.52,-93
31,6,13.854,-89
31,25,14.175,-88
31,38,14.351,-86
2,25,14.193,-85
20,6,14.022,-91
20,17,14.178,-92
20,26,13.976,-97
20,35,14.269,-85
20,38,14.519,-82
26,1,13.908,-87
26,9,13.798,-91
26,19,13.824,-96
26,23,14.042,-90
26,33,13.665,-86
26,35,14.285,-91
30,7,14.327,-95
30,16,14.246,-74
30,22,14.266,-81
30,24,14.048,-83
30,28,13.644,-89
30,32,14.221,-88
8,25,14.661,-80
8,31,14.525,-98
37,36,14.716,-92
40,23,14.387,-87
23,7,14.631,-96
25,2,13.971,-89
25,4,14.1,-88
25,8,14.001,-88
25,31,14.619,-93
40,1,14.332,-89
40,7,14.673,-99
40,13,14.763,-80
40,18,14.049,-92
40,23,14.466,-94
36,28,14.003,-90
6,3,14.051,-61
6,4,14.168,-68
6,20,14.119,-92
6,38,14.999,-87
28,30,14.164,-94
4,3,14.065,-59
4,6,14.516,-66
4,17,14.672,-88
4,31,14.701,-92
38,3,14.109,-87
38,4,14.226,-89
38,6,14.56,-83
38,17,14.716,-83
38,20,14.177,-81
7,29,14.679,-80
7,20,14.222,-90
7,32,14.71,-93
35,7,14.878,-86
35,20,14.284,-91
35,26,14.621,-89
35,29,14.744,-97
35,38,15.164,-90
21,37,15.011,-85
23,1,14.673,-87
23,7,15.014,-94
23,9,14.563,-72
23,19,14.589,-90
23,40,14.324,-90
24,11,14.844,-99
24,16,14.964,-86
24,22,14.984,-86
24,28,14.362,-92
24,30,14.49,-77
24,32,14.939,-87
24,36,15.168,-96
24,39,14.692,-89
16,22,14.994,-93
16,24,14.776,-84
16,28,14.372,-91
16,30,14.5,-82
16,32,14.949,-75
9,29,14.956,-95
29,9,14.674,-95
9,1,14.798,-87
9,13,15.229,-95
9,19,14.714,-92
9,23,14.932,-77
9,26,14.882,-98
9,29,15.005,-91
9,40,14.449,-90
36,14,15.335,-87
36,28,14.463,-88
36,37,15.151,-89
18,10,15.397,-78
12,24,14.913,-94
38,4,14.689,-86
22,12,15.365,-97
22,16,15.181,-88
22,24,14.983,-85
22,30,14.707,-83
22,32,15.156,-90
22,39,14.909,-86
32,6,15.099,-94
32,16,15.229,-84
32,22,15.249,-88
32,24,15.031,-87
32,28,14.627,-95
32,30,14.755,-84
11,5,15.36,-88
11,15,14.888,-67
11,28,14.672,-84
11,37,15.36,-93
14,21,15.087,-90
35,4,14.897,-96
41,16,15.378,-83
41,22,15.398,-90
41,30,14.904,-92
41,32,15.353,-78
17,3,14.82,-91
17,31,15.456,-93
17,38,15.768,-92
34,10,15.782,-84
29,1,15.28,-85
29,7,15.621,-86
29,16,15.54,-95
29,19,15.196,-76
29,26,15.364,-92
29,33,15.037,-95
31,4,15.122,-90
31,6,15.456,-87
31,17,15.612,-87
31,25,15.777,-86
5,15,15.251,-88
3,4,15.173,-61
19,1,15.572,-83
19,7,15.913,-85
19,9,15.462,-89
19,23,15.706,-92
19,26,15.656,-95
19,29,15.779,-75
19,40,15.223,-92
38,4,15.401,-89
40,1,15.681,-90
40,9,15.571,-84
40,12,16.125,-95
40,13,16.112,-85
40,19,15.597,-95
12,10,16.252,-84
12,34,15.629,-89
12,39,15.685,-85
21,14,16.268,-89
21,36,16.202,-92
21,37,16.084,-92
7,4,15.566,-96
7,19,15.686,-85
7,20,15.517,-91
7,29,15.977,-84
7,32,16.005,-99
7,35,16.147,-85
7,38,16.397,-96
26,1,15.925,-88
26,23,16.059,-96
26,29,16.132,-93
26,33,15.682,-90
26,35,16.302,-99
18,10,16.558,-77
18,12,16.447,-88
18,27,16.188,-77
18,34,15.935,-78
18,39,15.991,-96
35,29,16.257,-94
25,31,16.368,-87
29,35,16.477,-93
13,9,16.02,-86
31,8,15.869,-95
28,11,16.337,-89
28,15,16.071,-88
28,16,16.457,-94
28,24,16.259,-84
28,32,16.432,-95
28,36,16.661,-100
13,27,16.386,-88
13,40,15.852,-77
8,2,16.047,-93
8,25,16.831,-86
10,12,16.828,-90
10,18,16.101,-72
10,27,16.569,-78
10,34,16.316,-86
10,39,16.372,-94
37,5,16.826,-96
37,11,16.62,-86
37,15,16.354,-90
37,21,16.47,-85
31,8,16.221,-100
39,10,17.169,-89
39,12,17.058,-86
39,15,16.488,-94
39,18,16.331,-90
39,22,16.894,-92
39,24,16.676,-91
39,27,16.799,-91
8,2,16.331,-88
35,1,16.681,-97
38,3,16.582,-88
38,4,16.699,-89
38,6,17.033,-91
38,7,17.244,-94
38,17,17.189,-85
38,20,16.65,-75
37,15,16.792,-87
20,3,16.686,-88
20,6,17.137,-89
20,17,17.293,-92
20,35,17.384,-85
20,38,17.634,-75
6,3,16.707,-68
6,4,16.824,-70
6,17,17.314,-94
6,20,16.775,-89
6,31,17.343,-93
6,36,17.492,-99
6,38,17.655,-88
34,10,17.589,-84
34,12,17.478,-92
34,18,16.751,-84
34,27,17.219,-84
6,32,17.273,-93
3,4,16.885,-70
3,6,17.219,-71
3,20,16.836,-94
3,38,17.716,-87
21,36,17.568,-90
21,37,17.45,-82
8,14,17.663,-100
31,3,16.846,-90
31,4,16.963,-89
31,25,17.618,-87
35,7,17.509,-88
35,20,16.915,-89
35,26,17.252,-92
14,37,17.561,-99
40,13,17.654,-82
40,19,17.139,-91
40,23,17.357,-95
40,27,17.408,-95
37,36,17.723,-92
13,18,16.986,-95
13,23,17.403,-98
13,40,16.92,-84
36,28,16.954,-94
28,30,17.107,-88
15,5,17.737,-84
15,11,17.531,-67
15,24,17.453,-93
15,28,17.049,-84
15,30,17.177,-94
27,10,18.183,-76
27,12,18.072,-87
27,13,18.059,-92
27,18,17.345,-71
27,34,17.56,-86
27,39,17.616,-95
1,7,18.062,-91
1,19,17.637,-81
1,23,17.855,-85
1,26,17.805,-87
1,29,17.928,-81
1,35,18.098,-94
1,40,17.372,-94
29,1,17.749,-78
29,7,18.09,-83
29,9,17.639,-93
29,19,17.665,-79
37,15,17.741,-87
26,7,18.339,-93
26,33,17.755,-89
8,25,18.492,-87
5,15,17.918,-84
15,28,17.717,-85
28,30,17.904,-89
29,32,18.455,-95
9,1,18.242,-85
25,2,18.034,-89
35,19,18.286,-99
12,22,18.685,-90
35,38,19.033,-92
3,4,18.277,-77
3,6,18.611,-71
3,31,18.796,-90
6,3,18.185,-73
6,4,18.302,-67
6,20,18.253,-97
6,31,18.821,-89
6,38,19.133,-92
3,4,18.475,-75
2,8,18.426,-91
2,25,19.18,-87
7,1,18.811,-90
7,23,18.945,-89
7,26,18.895,-97
7,29,19.018,-86
7,35,19.188,-80
7,38,19.438,-99
27,10,19.499,-66
27,12,19.388,-89
27,18,18.661,-77
27,32,19.179,-100
27,34,18.876,-82
29,1,18.966,-85
29,7,19.307,-83
29,19,18.882,-79
29,26,19.05,-86
29,35,19.343,-89
27,39,19.103,-96
25,2,18.785,-88
25,8,18.815,-89
25,20,18.865,-99
25,31,19.433,-88
13,9,19.075,-93
13,19,19.101,-97
13,34,19.117,-96
13,40,18.836,-88
26,9,19.163,-99
5,11,19.483,-85
5,15,19.217,-84
5,28,19.001,-94
5,37,19.689,-98
9,1,19.352,-88
1,29,19.573,-83
