sender_id,receiver_id,timestamp,rssi
30,34,1.329,-85
30,36,0.981,-91
30,37,1.554,-91
7,3,1.029,-85
36,7,1.464,-99
36,26,1.479,-86
36,29,1.684,-92
36,30,1.248,-87
36,33,1.175,-90
36,37,1.573,-94
36,38,1.301,-89
36,39,1.396,-93
1,35,1.799,-93
37,33,1.362,-76
7,3,1.274,-90
7,18,1.927,-89
7,19,1.536,-95
7,20,2.005,-88
7,28,1.774,-85
7,40,1.263,-92
41,3,1.278,-86
41,4,2.021,-82
41,19,1.54,-92
41,26,1.719,-85
41,31,1.981,-84
41,36,1.24,-87
41,39,1.636,-70
28,4,2.155,-99
28,6,2.009,-86
28,7,1.838,-85
28,12,1.925,-94
28,15,1.368,-90
28,17,1.752,-79
28,18,2.065,-83
28,32,1.977,-98
28,40,1.401,-92
16,2,1.762,-88
16,13,1.996,-74
16,19,1.717,-94
16,25,1.757,-85
16,30,1.665,-81
16,33,1.592,-88
16,34,1.765,-88
16,37,1.99,-93
31,4,2.202,-94
31,15,1.415,-89
31,20,2.19,-89
31,30,1.669,-96
31,35,2.143,-71
31,36,1.421,-96
31,38,1.722,-94
31,39,1.817,-88
12,3,1.487,-91
12,5,1.927,-94
12,6,2.084,-90
12,7,1.913,-87
12,28,1.987,-91
12,32,2.052,-79
1,29,2.151,-92
1,31,2.208,-87
1,35,2.189,-87
21,22,1.899,-89
21,27,2.288,-95
34,2,1.854,-83
34,5,1.987,-96
34,13,2.088,-73
34,16,2.104,-83
34,19,1.809,-88
34,20,2.278,-96
34,30,1.757,-90
34,33,1.684,-95
13,2,1.883,-83
13,11,2.208,-99
13,16,2.133,-84
13,30,1.786,-87
13,32,2.141,-94
13,34,1.886,-75
13,37,2.111,-91
40,10,2.48,-85
40,15,1.55,-91
32,28,2.105,-92
18,3,1.635,-94
18,4,2.378,-95
18,6,2.232,-66
18,12,2.148,-86
18,17,1.975,-58
18,20,2.366,-98
18,28,2.135,-79
18,32,2.2,-92
29,1,2.16,-92
29,9,2.411,-94
29,20,2.476,-100
29,22,2.113,-93
29,26,2.186,-93
29,27,2.502,-92
29,33,1.882,-100
29,36,1.707,-89
22,21,2.654,-91
22,27,2.595,-80
37,30,2.061,-84
37,33,1.988,-71
37,36,1.813,-86
25,2,2.334,-91
25,11,2.659,-81
25,13,2.568,-87
25,16,2.584,-84
5,12,2.55,-97
5,32,2.611,-80
17,3,2.058,-98
17,6,2.655,-56
17,7,2.484,-85
17,18,2.711,-60
17,28,2.558,-79
17,32,2.623,-95
6,5,2.577,-88
6,7,2.563,-91
6,17,2.477,-73
6,18,2.79,-72
6,28,2.637,-80
38,3,2.156,-74
38,4,2.899,-79
38,7,2.582,-89
38,15,2.112,-90
38,19,2.418,-86
38,20,2.887,-74
38,30,2.366,-89
38,31,2.859,-95
38,36,2.118,-90
38,39,2.514,-81
32,5,2.697,-81
32,6,2.854,-98
32,12,2.77,-83
32,17,2.597,-90
4,3,2.323,-79
4,7,2.749,-97
4,13,2.864,-90
4,19,2.585,-75
4,20,3.054,-89
4,30,2.533,-84
4,31,3.026,-95
4,34,2.633,-97
4,37,2.858,-90
4,38,2.586,-81
4,39,2.681,-86
27,22,2.709,-84
15,19,2.607,-92
20,3,2.356,-60
20,4,3.099,-86
20,7,2.782,-88
20,15,2.312,-79
20,19,2.618,-89
20,26,2.797,-99
20,31,3.059,-90
20,34,2.666,-96
20,38,2.619,-75
20,39,2.714,-86
11,2,2.669,-93
11,13,2.903,-90
17,28,2.87,-81
39,26,2.812,-87
39,36,2.333,-93
35,1,2.826,-91
35,18,3.064,-100
35,20,3.142,-96
35,21,3.227,-88
35,26,2.852,-89
35,31,3.114,-73
35,38,2.674,-94
35,39,2.769,-89
10,15,2.409,-91
10,20,3.184,-97
10,40,2.442,-95
19,3,2.477,-87
19,4,3.22,-76
19,13,3.018,-97
19,20,3.208,-91
19,30,2.687,-84
19,38,2.74,-85
2,13,3.052,-83
2,16,3.068,-89
2,25,2.813,-89
2,32,3.076,-93
2,34,2.821,-89
3,1,2.954,-96
3,4,3.282,-87
3,5,2.979,-100
3,6,3.136,-94
3,7,2.965,-91
3,15,2.495,-82
3,19,2.801,-84
3,20,3.27,-59
3,26,2.98,-93
3,36,2.501,-98
3,38,2.802,-77
3,39,2.897,-88
3,40,2.528,-89
33,1,2.994,-99
33,13,3.12,-95
33,36,2.541,-90
33,37,3.114,-69
33,38,2.842,-95
9,23,3.428,-65
9,29,3.258,-90
9,37,3.147,-95
36,26,3.245,-83
36,29,3.45,-89
36,33,2.941,-83
36,37,3.339,-79
36,39,3.162,-86
40,6,3.407,-95
40,10,3.696,-85
40,15,2.766,-87
40,28,3.31,-92
15,3,2.816,-88
15,4,3.559,-93
15,7,3.242,-92
15,19,3.078,-92
15,20,3.547,-84
15,38,3.079,-84
15,39,3.174,-88
15,40,2.805,-93
32,18,3.54,-91
18,6,3.565,-70
18,12,3.481,-90
18,17,3.308,-58
18,28,3.468,-82
26,1,3.463,-81
26,15,3.004,-94
26,21,3.864,-96
26,31,3.751,-91
26,35,3.732,-93
26,38,3.311,-96
26,39,3.406,-80
6,3,3.079,-93
6,4,3.822,-98
6,7,3.505,-94
6,17,3.419,-70
6,18,3.732,-67
6,25,3.381,-100
6,28,3.579,-83
30,4,3.842,-88
30,19,3.361,-81
30,33,3.236,-86
30,34,3.409,-90
30,38,3.362,-91
30,39,3.457,-93
21,1,3.546,-91
21,22,3.499,-90
21,27,3.888,-90
29,26,3.577,-88
35,26,3.606,-92
7,2,3.49,-98
7,5,3.623,-95
7,12,3.696,-90
7,15,3.139,-89
7,17,3.523,-92
7,18,3.836,-88
7,19,3.445,-94
7,20,3.914,-85
7,28,3.683,-86
7,32,3.748,-92
7,34,3.493,-97
7,38,3.446,-92
7,39,3.541,-96
17,28,3.704,-82
16,2,3.566,-88
16,13,3.8,-77
16,25,3.561,-86
16,34,3.569,-84
16,37,3.794,-96
23,9,3.969,-70
23,29,3.949,-89
41,3,3.303,-88
41,4,4.046,-80
41,19,3.565,-85
41,26,3.744,-84
41,30,3.513,-93
41,34,3.613,-96
41,35,3.987,-95
41,36,3.265,-85
41,38,3.566,-90
41,39,3.661,-63
22,21,4.149,-94
22,27,4.09,-86
22,29,3.979,-91
1,35,4.073,-88
1,27,4.21,-89
1,29,4.099,-90
1,31,4.156,-92
37,14,3.652,-100
37,26,3.91,-94
37,30,3.679,-87
37,33,3.606,-65
37,36,3.431,-85
34,2,3.836,-85
34,12,4.042,-90
34,13,4.07,-75
34,16,4.086,-83
34,32,4.094,-93
10,40,3.526,-89
31,15,3.505,-89
31,35,4.233,-72
31,36,3.511,-96
31,39,3.907,-87
17,3,3.553,-95
17,5,3.993,-92
17,6,4.15,-77
17,7,3.979,-85
17,18,4.206,-58
17,20,4.284,-96
17,28,4.053,-79
17,32,4.118,-92
12,7,3.988,-90
12,13,4.103,-91
12,17,3.902,-91
12,32,4.127,-86
12,34,3.872,-88
7,3,3.573,-87
40,3,3.61,-97
28,6,4.245,-84
28,7,4.074,-87
28,17,3.988,-80
28,18,4.301,-82
28,40,3.637,-97
5,12,4.172,-86
5,18,4.312,-91
5,32,4.224,-81
13,2,4.046,-81
13,16,4.296,-79
13,25,4.041,-89
13,30,3.949,-97
13,33,3.876,-90
13,34,4.049,-79
13,37,4.274,-99
10,40,3.76,-91
1,35,4.492,-89
40,3,3.833,-90
9,29,4.527,-93
29,26,4.337,-89
25,2,4.207,-90
25,11,4.532,-92
25,16,4.457,-81
25,30,4.11,-97
9,23,4.718,-68
10,31,4.609,-96
10,40,3.895,-89
29,1,4.375,-90
29,22,4.328,-92
29,26,4.401,-93
40,20,4.772,-96
27,21,4.883,-95
27,22,4.435,-86
37,33,4.208,-66
40,10,5.004,-77
32,5,4.582,-84
32,6,4.739,-96
32,12,4.655,-81
32,17,4.482,-91
32,18,4.795,-94
14,37,4.766,-94
40,3,4.234,-93
30,16,4.835,-92
11,25,4.599,-87
2,5,4.866,-99
2,13,4.967,-81
2,25,4.728,-85
2,30,4.636,-91
2,34,4.736,-86
2,16,5.082,-88
25,16,5.121,-88
18,3,4.582,-93
25,16,5.188,-84
32,28,5.149,-90
12,3,4.672,-92
18,28,5.215,-78
28,3,4.765,-92
7,3,4.794,-86
2,16,5.439,-83
6,3,5.027,-93
23,9,5.737,-69
23,26,5.512,-99
23,29,5.717,-93
17,28,5.703,-83
27,21,6.131,-92
38,3,5.334,-80
38,4,6.077,-82
38,7,5.76,-90
38,15,5.29,-87
38,19,5.596,-81
38,20,6.065,-84
38,30,5.544,-97
38,31,6.037,-95
38,34,5.644,-97
38,37,5.869,-96
38,39,5.692,-83
25,16,5.965,-83
35,20,6.142,-94
35,26,5.852,-95
35,31,6.114,-73
6,7,5.865,-92
6,17,5.779,-85
6,18,6.092,-78
6,28,5.939,-78
6,40,5.428,-88
13,19,5.81,-95
27,21,6.431,-93
23,9,6.371,-71
12,19,5.992,-90
29,26,6.206,-79
11,13,6.354,-93
1,26,6.256,-81
13,19,6.098,-92
37,33,6.032,-70
16,2,6.329,-85
16,5,6.462,-100
16,11,6.654,-93
16,13,6.563,-70
16,25,6.324,-86
16,33,6.159,-90
16,34,6.332,-83
16,37,6.557,-97
17,28,6.572,-70
28,5,6.523,-91
28,6,6.68,-84
28,7,6.509,-93
28,15,6.039,-90
28,17,6.423,-89
28,18,6.736,-85
28,40,6.072,-95
40,7,6.517,-97
40,10,6.977,-85
40,15,6.047,-92
19,1,6.527,-95
19,3,6.112,-91
19,4,6.855,-71
19,20,6.843,-88
19,26,6.553,-91
19,30,6.322,-85
19,36,6.074,-94
19,38,6.375,-77
19,39,6.47,-86
21,35,6.797,-95
13,2,6.481,-90
13,16,6.731,-68
13,25,6.476,-88
13,30,6.384,-84
13,34,6.484,-77
13,37,6.709,-96
28,3,6.197,-85
32,5,6.772,-84
32,6,6.929,-97
32,12,6.845,-80
32,18,6.985,-92
3,4,7.141,-84
3,15,6.354,-81
3,17,6.738,-90
3,19,6.66,-89
3,20,7.129,-69
3,28,6.898,-89
3,38,6.661,-89
37,33,6.539,-74
29,1,6.836,-86
29,4,7.164,-99
29,9,7.087,-91
29,27,7.178,-89
33,37,6.979,-75
37,9,7.145,-94
37,29,7.125,-96
37,33,6.616,-66
31,1,6.896,-92
31,3,6.481,-96
31,15,6.437,-93
31,20,7.212,-91
31,35,7.165,-78
31,38,6.744,-93
31,39,6.839,-88
13,19,6.764,-87
2,12,7.066,-89
2,13,7.094,-86
2,16,7.11,-84
2,25,6.855,-89
2,32,7.118,-91
2,34,6.863,-83
32,13,7.111,-92
20,3,6.605,-72
20,7,7.031,-87
20,17,6.945,-90
20,18,7.258,-97
20,35,7.289,-95
20,38,6.868,-83
20,39,6.963,-90
25,11,7.24,-92
5,12,7.167,-84
5,32,7.219,-82
28,3,6.658,-93
26,1,7.094,-84
26,16,7.236,-100
26,19,6.941,-93
26,29,7.325,-86
26,31,7.382,-98
26,36,6.641,-85
26,39,7.037,-89
22,1,7.098,-89
22,21,7.499,-87
22,27,7.44,-84
33,36,6.693,-88
11,25,7.038,-92
5,12,7.276,-85
30,4,7.552,-81
30,11,7.441,-94
30,16,7.366,-89
30,19,7.071,-78
30,33,6.946,-86
30,34,7.119,-89
30,36,6.771,-88
15,3,6.842,-79
15,20,7.573,-85
15,26,7.283,-98
15,28,7.342,-93
15,38,7.105,-83
15,40,6.831,-92
10,40,6.881,-89
12,3,6.915,-94
33,36,6.958,-92
33,11,7.652,-93
33,13,7.561,-92
33,14,7.203,-89
33,16,7.577,-91
33,26,7.461,-97
33,30,7.23,-89
33,36,6.982,-88
33,37,7.555,-73
21,22,7.416,-83
21,24,7.689,-96
21,27,7.805,-92
12,5,7.491,-89
12,7,7.477,-86
12,17,7.391,-86
12,18,7.704,-91
12,20,7.782,-94
12,32,7.616,-80
7,3,7.091,-86
7,4,7.834,-96
7,15,7.047,-93
7,17,7.431,-85
7,18,7.744,-88
7,19,7.353,-84
7,20,7.822,-85
7,28,7.591,-90
7,38,7.354,-86
36,4,7.845,-91
36,13,7.643,-97
36,19,7.364,-93
36,23,7.918,-97
36,26,7.543,-82
36,33,7.239,-90
36,37,7.637,-90
36,38,7.365,-90
36,39,7.46,-85
18,3,7.12,-92
18,5,7.56,-85
18,6,7.717,-81
18,17,7.46,-70
18,28,7.62,-85
39,3,7.138,-88
39,4,7.881,-87
39,19,7.4,-85
39,30,7.348,-88
39,31,7.841,-84
39,38,7.401,-87
41,1,7.571,-94
41,4,7.899,-81
41,15,7.112,-92
41,19,7.418,-87
41,20,7.887,-90
41,26,7.597,-86
41,31,7.859,-91
41,36,7.118,-85
41,38,7.419,-82
41,39,7.514,-63
4,19,7.455,-68
4,20,7.924,-97
4,26,7.634,-88
4,30,7.403,-80
4,34,7.503,-93
4,36,7.155,-89
4,37,7.728,-88
4,38,7.456,-87
4,39,7.551,-88
38,31,8.018,-96
13,36,7.377,-95
34,2,7.739,-85
34,13,7.973,-84
34,16,7.989,-84
34,25,7.734,-92
34,30,7.642,-92
34,32,7.997,-96
34,37,7.967,-95
9,23,8.391,-67
9,29,8.221,-96
9,37,8.11,-95
23,9,8.319,-71
23,29,8.299,-98
23,37,8.188,-96
32,3,7.723,-98
32,5,8.163,-86
32,12,8.236,-81
32,20,8.454,-95
32,30,7.933,-97
17,5,8.294,-88
17,6,8.451,-87
17,7,8.28,-93
17,12,8.367,-87
17,13,8.395,-100
17,18,8.507,-75
17,19,8.116,-93
17,20,8.585,-97
17,28,8.354,-87
17,32,8.419,-85
17,40,7.843,-100
27,1,8.305,-96
27,21,8.706,-92
27,22,8.258,-84
1,21,8.741,-93
1,26,8.366,-86
1,29,8.571,-85
1,31,8.628,-91
1,33,8.062,-99
1,36,7.887,-89
24,27,8.795,-98
13,2,8.366,-90
13,16,8.616,-61
13,19,8.321,-95
13,34,8.369,-87
6,28,8.587,-83
5,3,8.118,-96
10,35,8.837,-100
10,40,8.142,-83
11,13,8.71,-94
11,16,8.726,-91
29,36,8.145,-93
7,20,9.082,-86
21,1,8.87,-94
21,22,8.823,-73
21,24,9.096,-92
21,26,8.896,-91
21,27,9.212,-87
23,36,8.617,-95
25,2,8.973,-89
25,13,9.207,-86
25,16,9.223,-82
40,20,9.431,-90
10,40,8.699,-87
2,5,9.207,-96
2,13,9.308,-87
2,16,9.324,-90
2,25,9.069,-85
2,34,9.077,-81
6,17,9.374,-88
6,18,9.687,-87
6,32,9.599,-99
34,2,9.504,-79
34,12,9.71,-92
34,13,9.738,-87
34,16,9.754,-88
34,19,9.459,-91
34,25,9.499,-86
34,30,9.407,-91
34,32,9.762,-96
34,33,9.334,-91
5,6,9.805,-90
5,7,9.634,-89
5,12,9.721,-82
5,15,9.164,-98
5,17,9.548,-83
5,18,9.861,-85
5,19,9.47,-99
5,32,9.773,-86
23,9,10.113,-71
23,29,10.093,-95
12,20,10.188,-96
9,37,10.168,-98
40,10,10.539,-84
40,20,10.384,-92
34,16,10.217,-85
37,4,10.442,-93
33,36,9.808,-92
24,21,10.669,-89
16,25,10.157,-84
29,26,10.405,-95
13,2,10.296,-87
13,11,10.621,-86
13,16,10.546,-59
13,25,10.291,-82
13,30,10.199,-95
13,34,10.299,-83
13,37,10.524,-90
2,34,10.356,-86
11,16,10.633,-88
5,17,10.696,-91
11,14,10.58,-90
11,16,10.954,-87
21,35,11.105,-100
24,21,11.328,-91
21,35,11.371,-97
16,2,11.024,-83
16,2,11.097,-92
16,13,11.331,-68
16,19,11.052,-93
16,25,11.092,-84
16,34,11.1,-85
16,39,11.148,-99
13,4,11.598,-96
32,18,11.521,-88
18,3,10.895,-93
13,4,11.747,-94
5,2,11.332,-100
5,10,11.911,-99
5,12,11.538,-88
5,17,11.365,-90
5,18,11.678,-83
5,32,11.59,-87
22,29,11.701,-89
5,3,11.156,-92
2,34,11.471,-77
21,1,11.646,-88
33,36,11.302,-92
32,2,11.656,-92
32,5,11.789,-87
32,7,11.775,-93
32,12,11.862,-67
32,17,11.689,-88
32,18,12.002,-88
32,19,11.611,-98
39,3,11.38,-98
39,4,12.123,-87
39,15,11.336,-89
39,19,11.642,-79
39,26,11.821,-85
39,31,12.083,-94
39,36,11.342,-94
39,38,11.643,-84
37,4,12.256,-92
23,9,12.265,-76
3,4,12.447,-98
3,6,12.301,-94
3,15,11.66,-84
3,18,12.357,-90
3,19,11.966,-92
3,20,12.435,-77
3,28,12.204,-83
3,38,11.967,-88
3,39,12.062,-87
22,29,12.431,-93
24,21,12.73,-94
2,7,12.341,-90
40,3,11.929,-87
40,7,12.355,-100
40,10,12.815,-78
7,3,11.95,-95
17,20,12.699,-94
3,7,12.398,-89
21,1,12.42,-89
21,22,12.373,-58
21,24,12.646,-96
21,27,12.762,-88
21,35,12.689,-96
15,3,12.062,-79
15,10,12.948,-99
15,18,12.715,-94
15,20,12.793,-88
15,31,12.765,-90
15,38,12.325,-87
15,40,12.051,-91
7,12,12.627,-90
7,18,12.767,-91
7,19,12.376,-93
7,32,12.679,-91
2,12,12.638,-92
2,13,12.666,-82
2,16,12.682,-88
2,18,12.778,-97
2,25,12.427,-87
2,34,12.435,-75
26,1,12.612,-93
26,9,12.863,-97
26,19,12.459,-90
26,23,13.013,-96
26,36,12.159,-76
25,2,12.585,-87
25,11,12.91,-91
25,13,12.819,-87
25,16,12.835,-82
25,32,12.843,-100
25,34,12.588,-93
28,38,12.549,-90
16,2,12.629,-87
16,4,13.065,-90
16,11,12.954,-86
16,13,12.863,-65
16,14,12.505,-94
16,25,12.624,-82
16,30,12.532,-98
16,33,12.459,-91
16,34,12.632,-89
16,37,12.857,-92
28,3,12.343,-84
28,20,13.074,-89
28,34,12.653,-96
28,40,12.332,-89
35,20,13.081,-89
27,29,13.155,-93
11,30,12.879,-95
18,5,13.202,-81
18,7,13.188,-87
18,12,13.275,-90
18,17,13.102,-66
18,19,13.024,-93
18,20,13.493,-91
18,28,13.262,-83
18,32,13.327,-88
18,39,13.12,-96
10,15,12.722,-94
41,3,12.835,-92
41,4,13.578,-81
41,7,13.261,-94
41,15,12.791,-92
41,19,13.097,-83
41,26,13.276,-79
41,31,13.538,-88
41,33,12.972,-92
41,35,13.519,-90
41,36,12.797,-85
41,37,13.37,-97
41,39,13.193,-68
23,9,13.508,-65
33,1,13.279,-96
33,4,13.607,-95
33,9,13.53,-97
33,13,13.405,-96
33,16,13.421,-92
33,19,13.126,-91
33,26,13.305,-89
33,30,13.074,-86
33,36,12.826,-90
33,37,13.399,-70
33,38,13.127,-99
30,2,13.241,-91
30,4,13.677,-80
30,7,13.36,-86
30,13,13.475,-97
30,15,12.89,-97
30,19,13.196,-85
30,33,13.071,-85
30,37,13.469,-82
30,38,13.197,-98
37,11,13.58,-89
37,19,13.21,-91
37,20,13.679,-95
37,26,13.389,-90
37,30,13.158,-86
37,33,13.085,-70
37,36,12.91,-91
12,20,13.781,-94
34,13,13.668,-85
34,16,13.684,-92
34,19,13.389,-93
34,25,13.429,-90
34,30,13.337,-88
29,1,13.573,-84
29,21,13.974,-91
29,36,13.12,-93
29,37,13.693,-97
29,39,13.516,-94
32,34,13.469,-95
13,30,13.392,-93
11,9,13.954,-99
11,13,13.829,-92
11,14,13.471,-89
11,33,13.425,-89
22,1,13.704,-92
22,21,14.105,-76
22,24,13.93,-92
22,27,14.046,-87
22,29,13.935,-92
20,3,13.356,-69
20,7,13.782,-89
20,10,14.242,-95
20,15,13.312,-85
20,19,13.618,-93
20,28,13.856,-82
20,35,14.04,-95
20,38,13.619,-86
20,39,13.714,-92
20,40,13.345,-90
21,1,13.865,-92
21,22,13.818,-76
21,27,14.207,-93
21,29,14.096,-89
18,20,14.197,-93
19,4,14.224,-61
19,7,13.907,-94
19,17,13.821,-98
19,26,13.922,-84
19,30,13.691,-83
19,32,14.046,-97
19,33,13.618,-90
19,34,13.791,-94
19,36,13.443,-88
19,37,14.016,-85
19,38,13.744,-90
19,39,13.839,-83
40,20,14.287,-92
9,23,14.384,-68
35,15,13.525,-87
35,31,14.272,-70
32,2,13.909,-95
32,5,14.042,-81
32,12,14.115,-75
32,17,13.942,-84
32,18,14.255,-78
32,20,14.333,-99
32,34,13.912,-95
1,21,14.66,-90
1,22,14.212,-88
1,27,14.601,-88
1,29,14.49,-81
1,35,14.528,-90
1,36,13.806,-94
3,39,14.323,-92
27,21,14.874,-83
27,22,14.426,-85
27,29,14.704,-90
36,3,14.087,-91
36,19,14.349,-87
36,26,14.528,-78
36,30,14.297,-94
36,31,14.79,-98
36,37,14.622,-80
36,39,14.445,-87
34,19,14.378,-90
18,3,14.127,-94
31,4,14.988,-100
31,15,14.201,-88
31,35,14.929,-76
31,39,14.603,-90
13,2,14.793,-85
13,11,15.118,-94
13,16,15.043,-76
13,18,15.139,-100
13,30,14.696,-92
13,33,14.623,-98
13,34,14.796,-88
33,2,14.838,-91
33,4,15.274,-88
33,11,15.163,-92
33,16,15.088,-95
33,19,14.793,-85
33,23,15.347,-100
33,26,14.972,-89
33,30,14.741,-86
33,36,14.493,-85
33,37,15.066,-70
33,38,14.794,-93
6,12,15.127,-96
6,5,15.113,-91
6,28,15.173,-90
6,32,15.238,-91
18,20,15.413,-88
12,2,15.03,-89
12,5,15.163,-91
12,18,15.376,-88
12,20,15.454,-97
12,32,15.288,-79
7,3,14.732,-93
10,20,15.543,-94
38,3,14.823,-89
38,7,15.249,-85
38,15,14.779,-85
38,19,15.085,-89
38,20,15.554,-84
38,26,15.264,-90
38,28,15.323,-97
38,30,15.033,-95
38,31,15.526,-100
38,39,15.181,-86
22,1,15.371,-87
17,19,15.23,-96
4,7,15.417,-94
4,19,15.253,-59
4,26,15.432,-86
4,30,15.201,-80
4,33,15.128,-91
4,36,14.953,-88
4,37,15.526,-82
4,38,15.254,-91
4,39,15.349,-90
3,36,15.229,-100
5,6,15.926,-87
5,17,15.669,-88
5,18,15.982,-91
5,30,15.539,-97
5,32,15.894,-86
40,10,16.233,-77
40,17,15.687,-92
40,20,16.078,-93
40,28,15.847,-88
32,3,15.453,-94
32,5,15.893,-86
32,12,15.966,-77
32,17,15.793,-82
32,18,16.106,-83
10,20,16.378,-92
10,40,15.636,-82
2,30,15.882,-90
3,5,16.255,-97
3,10,16.701,-96
3,15,15.771,-86
3,18,16.468,-95
3,20,16.546,-75
3,28,16.315,-86
3,30,16.025,-100
3,35,16.499,-91
3,39,16.173,-99
34,4,16.665,-83
14,9,16.74,-100
14,11,16.706,-83
2,30,16.406,-90
27,29,16.858,-87
7,2,16.579,-87
7,15,16.228,-91
7,17,16.612,-87
7,18,16.925,-86
7,19,16.534,-92
7,30,16.482,-89
7,31,16.975,-96
7,34,16.582,-95
7,36,16.234,-93
7,38,16.535,-88
6,28,16.804,-91
21,1,16.797,-81
21,22,16.75,-86
21,24,17.023,-97
21,27,17.139,-82
21,29,17.028,-87
21,35,17.066,-97
28,3,16.411,-79
28,10,17.297,-93
28,20,17.142,-79
28,40,16.4,-85
17,2,16.776,-100
17,5,16.909,-88
17,7,16.895,-93
17,18,17.122,-57
17,20,17.2,-95
17,32,17.034,-86
17,37,17.004,-100
11,33,16.623,-90
13,30,16.759,-92
16,30,16.809,-92
28,20,17.356,-87
22,9,17.35,-100
22,21,17.5,-80
22,24,17.325,-86
22,27,17.441,-89
22,29,17.33,-99
22,31,17.387,-95
16,11,17.417,-87
16,13,17.326,-68
16,30,16.995,-85
16,33,16.922,-97
16,34,17.095,-92
16,37,17.32,-91
5,12,17.318,-90
5,17,17.145,-83
5,18,17.458,-88
5,32,17.37,-89
25,16,17.445,-91
24,22,17.487,-90
33,36,17.165,-92
3,6,17.84,-98
3,10,18.129,-85
3,15,17.199,-92
3,20,17.974,-76
3,28,17.743,-79
3,38,17.506,-95
3,40,17.232,-94
34,2,17.557,-67
34,4,17.993,-88
34,7,17.676,-85
34,12,17.763,-83
34,13,17.791,-95
34,19,17.512,-90
34,25,17.552,-91
34,30,17.46,-85
34,38,17.513,-89
33,2,17.628,-93
33,4,18.064,-85
33,11,17.953,-87
33,13,17.862,-94
33,16,17.878,-90
33,19,17.583,-84
33,26,17.762,-90
33,37,17.856,-71
33,39,17.679,-91
11,9,17.993,-89
11,13,17.868,-94
11,16,17.884,-91
11,33,17.464,-90
11,37,17.862,-96
18,20,18.08,-96
14,16,18.015,-92
28,20,18.35,-84
34,2,17.948,-67
18,17,18.22,-60
24,22,18.272,-89
25,13,18.616,-89
25,32,18.64,-95
10,3,18.141,-88
10,6,18.738,-97
10,15,18.097,-93
