sender_id,receiver_id,timestamp,rssi
1,29,1.16,-78
1,32,1.84,-100
1,38,1.926,-79
29,1,1.955,-78
29,9,1.33,-86
29,14,1.982,-89
29,15,1.822,-96
29,17,1.471,-88
29,19,1.132,-70
29,22,1.484,-83
29,28,1.064,-88
29,38,1.945,-77
38,1,2.016,-83
38,9,1.391,-86
38,14,2.043,-95
38,17,1.532,-93
38,19,1.193,-76
38,22,1.545,-82
38,26,1.405,-96
38,28,1.125,-84
38,29,1.24,-77
38,32,1.92,-89
15,6,1.334,-89
15,8,1.37,-96
15,12,1.434,-86
15,16,1.669,-95
15,19,1.202,-94
15,20,1.411,-90
15,22,1.554,-91
15,27,2.007,-99
15,28,1.134,-87
15,32,1.929,-85
15,38,2.015,-97
14,1,2.057,-90
14,13,1.433,-87
14,15,1.924,-92
14,29,1.281,-89
14,37,1.148,-86
32,1,2.196,-96
32,4,1.463,-90
32,12,1.605,-73
32,15,2.063,-85
32,22,1.725,-98
32,28,1.305,-83
32,31,1.54,-91
32,37,1.287,-98
13,14,2.251,-86
13,37,1.315,-88
22,1,2.233,-59
22,13,1.609,-89
22,19,1.41,-78
22,28,1.342,-83
22,29,1.457,-84
22,30,1.322,-91
22,38,2.223,-81
28,1,2.244,-87
28,12,1.653,-80
28,15,2.111,-85
28,19,1.421,-87
28,22,1.773,-85
28,30,1.333,-92
28,38,2.234,-77
6,8,1.893,-84
6,12,1.957,-93
6,15,2.415,-85
6,28,1.657,-98
6,36,1.626,-100
6,37,1.639,-91
27,2,2.26,-91
27,11,2.165,-71
27,16,2.268,-82
27,20,2.01,-90
27,31,1.968,-86
27,33,1.81,-79
9,17,2.159,-85
9,19,1.82,-85
9,22,2.172,-91
9,28,1.752,-90
9,29,1.867,-89
9,30,1.732,-79
9,35,2.613,-92
9,38,2.633,-81
8,3,1.762,-86
8,37,1.744,-93
20,3,1.798,-93
20,6,1.998,-91
20,11,2.23,-83
20,12,2.098,-90
20,15,2.556,-87
20,27,2.671,-92
20,31,2.033,-90
20,32,2.593,-92
20,33,1.875,-84
20,36,1.767,-80
17,9,2.125,-83
17,30,1.839,-94
17,35,2.72,-82
30,1,2.784,-98
30,9,2.159,-84
30,17,2.3,-89
30,19,1.961,-92
30,28,1.893,-93
30,29,2.008,-88
30,38,2.774,-84
3,8,2.195,-79
16,1,2.887,-100
16,2,2.523,-97
16,10,2.883,-96
16,11,2.428,-94
16,15,2.754,-94
16,19,2.064,-100
16,20,2.273,-79
16,27,2.869,-83
16,31,2.231,-83
16,32,2.791,-91
16,36,1.965,-78
37,6,2.202,-89
37,13,2.269,-88
31,2,2.56,-83
31,10,2.92,-90
31,16,2.568,-85
31,27,2.906,-92
31,33,2.11,-93
31,36,2.002,-83
41,1,2.937,-84
41,9,2.312,-93
41,12,2.346,-87
41,15,2.804,-77
41,19,2.114,-93
41,22,2.466,-88
41,29,2.161,-89
41,32,2.841,-93
41,37,2.028,-92
41,38,2.927,-80
26,4,2.206,-81
26,5,2.399,-90
26,34,2.595,-86
31,32,2.868,-94
3,8,2.566,-77
4,9,2.598,-96
4,16,2.867,-89
4,26,2.612,-71
4,32,3.127,-89
4,34,2.879,-85
4,38,3.213,-94
35,7,2.857,-93
35,17,2.757,-83
2,10,3.298,-92
2,25,2.457,-82
2,31,2.646,-87
2,33,2.488,-93
33,11,2.863,-79
33,20,2.708,-88
33,27,3.304,-80
33,31,2.666,-92
33,36,2.4,-90
30,22,2.853,-93
11,16,3.123,-94
11,20,2.865,-89
11,27,3.461,-76
11,31,2.823,-87
11,33,2.665,-77
11,36,2.557,-86
38,1,3.518,-85
38,9,2.893,-88
38,12,2.927,-93
38,14,3.545,-99
38,15,3.385,-91
38,19,2.695,-76
38,22,3.047,-83
38,23,3.104,-100
38,28,2.627,-83
38,29,2.742,-80
36,11,3.089,-82
36,16,3.192,-74
36,20,2.934,-80
36,25,2.703,-94
36,27,3.53,-84
36,31,2.892,-80
12,3,2.772,-93
12,15,3.53,-80
12,16,3.307,-89
12,19,2.84,-93
12,22,3.192,-95
12,28,2.772,-87
12,29,2.887,-97
12,32,3.567,-77
12,38,3.653,-87
10,2,3.304,-88
10,25,2.823,-69
10,31,3.012,-89
10,36,2.746,-94
10,39,3.016,-88
19,1,3.699,-80
19,9,3.074,-86
19,14,3.726,-91
19,22,3.228,-81
19,28,2.808,-86
19,29,2.923,-70
19,30,2.788,-87
19,32,3.603,-93
19,35,3.669,-98
19,38,3.689,-77
9,1,3.717,-91
9,17,3.233,-83
9,28,2.826,-90
9,30,2.806,-79
5,34,3.375,-95
5,39,3.067,-85
28,1,3.774,-83
28,9,3.149,-92
28,12,3.183,-85
28,15,3.641,-87
28,19,2.951,-83
28,22,3.303,-84
28,29,2.998,-88
28,30,2.863,-93
28,32,3.678,-90
28,38,3.764,-83
29,1,3.783,-77
29,9,3.158,-89
29,12,3.192,-97
29,17,3.299,-90
29,19,2.96,-71
29,22,3.312,-78
29,28,2.892,-86
29,30,2.872,-94
29,32,3.687,-100
29,37,2.874,-97
29,38,3.773,-78
32,4,3.111,-91
32,12,3.253,-82
32,16,3.488,-89
32,19,3.021,-91
32,20,3.23,-98
32,26,3.233,-93
32,27,3.826,-98
32,28,2.953,-89
32,31,3.188,-91
32,36,2.922,-92
1,8,3.222,-100
1,9,3.252,-88
1,12,3.286,-88
1,14,3.904,-88
1,19,3.054,-83
1,22,3.406,-63
1,28,2.986,-90
1,29,3.101,-84
1,30,2.966,-97
1,32,3.781,-98
1,35,3.847,-96
1,38,3.867,-80
34,4,3.22,-89
34,20,3.339,-100
34,26,3.342,-88
40,7,3.635,-78
40,23,3.605,-92
40,24,3.439,-92
25,2,3.681,-88
25,10,4.041,-67
25,39,3.393,-90
23,9,3.508,-90
23,30,3.222,-93
23,40,4.126,-90
39,10,4.162,-91
7,24,3.589,-68
7,40,4.162,-82
14,1,4.221,-89
14,13,3.597,-85
14,21,4.063,-91
14,22,3.75,-92
14,32,4.125,-100
14,35,4.191,-92
14,37,3.312,-88
15,6,3.544,-88
15,9,3.61,-98
15,12,3.644,-82
15,13,3.611,-97
15,16,3.879,-91
15,28,3.344,-96
15,36,3.313,-93
15,37,3.326,-96
15,38,4.225,-90
17,9,3.64,-86
17,23,3.851,-91
17,29,3.489,-88
17,30,3.354,-88
17,35,4.235,-88
8,3,3.382,-85
22,1,4.306,-71
22,12,3.715,-91
22,14,4.333,-89
22,15,4.173,-94
22,19,3.483,-76
22,28,3.415,-89
22,29,3.53,-76
22,37,3.397,-94
22,38,4.296,-75
30,9,3.689,-81
30,19,3.491,-87
30,22,3.843,-95
30,23,3.9,-90
30,29,3.538,-90
30,34,3.97,-94
30,38,4.304,-87
35,9,3.719,-92
35,14,4.371,-97
35,17,3.86,-81
35,29,3.568,-98
13,6,3.657,-98
13,8,3.693,-99
13,14,4.375,-90
13,15,4.215,-95
13,37,3.439,-82
4,26,3.781,-72
4,32,4.296,-91
4,34,4.048,-81
4,39,3.74,-98
39,5,3.909,-88
39,10,4.445,-94
2,27,4.515,-96
40,23,4.205,-92
4,32,4.531,-87
20,11,4.202,-83
20,15,4.528,-91
20,16,4.305,-85
20,27,4.643,-84
20,31,4.005,-91
20,32,4.565,-86
20,36,3.739,-85
8,15,4.567,-95
40,7,4.375,-86
40,23,4.345,-90
40,24,4.179,-87
6,8,4.112,-84
6,15,4.634,-89
6,28,3.876,-94
6,32,4.671,-98
6,37,3.858,-92
27,11,4.352,-79
27,16,4.455,-88
27,20,4.197,-87
27,25,3.966,-94
27,33,3.997,-85
27,36,3.889,-83
27,39,4.159,-99
16,4,4.093,-99
16,10,4.822,-99
16,11,4.367,-90
16,12,4.235,-89
16,20,4.212,-86
16,31,4.17,-82
16,36,3.904,-81
31,27,4.821,-91
33,8,4.207,-97
33,11,4.403,-74
33,20,4.248,-85
33,25,4.017,-96
33,27,4.844,-81
33,36,3.94,-96
36,2,4.517,-89
36,12,4.29,-94
36,16,4.525,-76
36,20,4.267,-85
36,25,4.036,-93
36,26,4.27,-100
36,27,4.863,-83
36,31,4.225,-77
36,32,4.785,-96
36,33,4.067,-92
21,18,4.747,-96
24,40,4.913,-89
4,32,4.88,-93
6,1,4.984,-90
25,27,5.003,-93
5,26,4.412,-94
5,34,4.679,-90
5,39,4.371,-91
34,4,4.298,-87
34,26,4.42,-88
34,38,5.021,-96
2,10,5.033,-80
2,20,4.423,-98
2,25,4.192,-77
2,31,4.381,-86
2,36,4.115,-89
24,7,4.674,-70
24,40,5.051,-86
9,17,4.582,-84
9,19,4.243,-82
9,22,4.595,-87
9,28,4.175,-89
9,29,4.29,-93
9,30,4.155,-78
9,38,5.056,-87
31,11,4.618,-91
31,16,4.721,-87
31,20,4.463,-92
31,25,4.232,-92
31,27,5.059,-87
31,36,4.155,-83
37,1,5.079,-90
37,3,4.188,-94
37,12,4.488,-91
37,13,4.455,-78
37,14,5.106,-94
37,22,4.608,-95
26,4,4.35,-63
26,5,4.543,-89
26,10,5.079,-100
26,12,4.492,-90
26,30,4.172,-90
26,32,4.987,-89
26,34,4.739,-85
11,20,4.594,-84
11,27,5.19,-78
11,31,4.552,-88
11,33,4.394,-81
11,36,4.286,-92
1,32,5.158,-97
10,2,4.996,-85
10,25,4.515,-81
10,31,4.704,-85
10,39,4.708,-92
8,15,5.353,-95
33,27,5.501,-80
8,6,4.828,-90
3,6,4.837,-83
3,8,4.873,-81
25,2,5.277,-80
25,10,5.637,-72
25,27,5.623,-93
25,31,4.985,-87
25,39,4.989,-90
17,19,4.875,-92
33,27,5.72,-86
7,17,5.294,-92
7,24,5.198,-68
7,40,5.771,-87
23,7,5.406,-91
23,9,5.165,-90
23,24,5.21,-87
23,38,5.807,-95
36,32,5.748,-89
5,26,5.28,-95
27,15,5.767,-97
39,25,5.055,-96
16,12,5.313,-92
30,22,5.495,-95
17,19,5.165,-89
41,1,6.211,-83
41,11,5.752,-99
41,12,5.62,-79
41,15,6.078,-87
41,22,5.74,-91
41,28,5.32,-86
41,29,5.435,-84
41,37,5.302,-91
41,38,6.201,-90
13,15,6.107,-96
35,19,5.433,-90
35,17,5.843,-91
35,23,5.913,-100
35,24,5.747,-86
22,1,6.486,-81
22,12,5.895,-95
22,14,6.513,-93
22,17,6.002,-93
22,19,5.663,-82
22,28,5.595,-80
22,29,5.71,-74
22,30,5.575,-91
22,38,6.476,-80
21,14,6.593,-89
12,1,6.57,-93
12,6,5.879,-94
12,15,6.437,-81
12,20,5.956,-95
12,28,5.679,-91
12,32,6.474,-88
20,12,6.084,-92
24,7,6.37,-56
24,40,6.747,-88
36,2,6.403,-90
36,4,6.034,-93
36,11,6.308,-91
36,16,6.411,-82
36,20,6.153,-84
36,25,5.922,-93
36,27,6.749,-90
36,31,6.111,-81
36,32,6.671,-95
36,33,5.953,-95
19,22,6.298,-78
11,16,6.428,-96
11,20,6.17,-85
11,27,6.766,-83
11,33,5.97,-77
7,24,6.218,-62
7,40,6.791,-91
2,27,6.807,-92
21,18,6.686,-86
15,6,6.138,-92
15,12,6.238,-78
15,13,6.205,-93
15,16,6.473,-88
15,32,6.733,-91
15,37,5.92,-93
27,2,6.473,-95
23,17,6.361,-94
20,12,6.313,-93
18,21,6.765,-85
31,32,6.845,-96
24,23,6.55,-93
29,1,6.965,-84
29,14,6.992,-91
29,19,6.142,-73
29,22,6.494,-74
29,28,6.074,-83
29,32,6.869,-91
29,38,6.955,-85
3,12,6.384,-92
27,15,6.904,-98
36,32,6.955,-91
40,23,6.703,-95
19,1,7.123,-92
19,9,6.498,-89
19,15,6.99,-95
19,22,6.652,-74
19,28,6.232,-86
19,29,6.347,-72
19,38,7.113,-85
25,2,6.766,-70
25,10,7.126,-80
25,39,6.478,-92
40,7,6.76,-90
40,24,6.564,-81
35,9,6.548,-94
26,38,7.285,-93
28,1,7.304,-85
28,4,6.571,-90
28,9,6.679,-92
28,12,6.713,-87
28,15,7.171,-88
28,16,6.948,-97
28,17,6.82,-94
28,22,6.833,-78
28,26,6.693,-92
28,29,6.528,-87
28,38,7.294,-77
20,3,6.447,-93
20,11,6.879,-81
20,15,7.205,-92
20,27,7.32,-81
20,33,6.524,-85
20,36,6.416,-82
27,32,7.261,-96
18,21,7.219,-90
21,14,7.444,-92
26,4,6.716,-72
26,5,6.909,-90
26,12,6.858,-95
26,28,6.558,-95
26,34,7.105,-91
26,38,7.439,-100
37,6,6.763,-89
37,13,6.83,-78
37,15,7.321,-98
16,12,6.927,-89
18,19,6.789,-100
18,21,7.454,-89
15,20,7.026,-91
2,20,7.081,-95
2,25,6.85,-70
2,27,7.677,-87
2,36,6.773,-95
2,39,7.043,-92
30,9,7.176,-73
30,17,7.317,-84
30,19,6.978,-91
30,29,7.025,-88
30,34,7.457,-91
30,38,7.791,-87
30,40,7.794,-97
33,2,7.443,-93
33,11,7.348,-76
33,16,7.451,-98
33,20,7.193,-89
33,27,7.789,-77
33,31,7.151,-91
33,36,6.885,-86
14,1,7.895,-89
14,13,7.271,-96
14,28,7.004,-93
1,14,7.931,-86
1,17,7.42,-98
1,19,7.081,-89
1,22,7.433,-89
1,23,7.49,-94
1,28,7.013,-89
1,29,7.128,-87
1,38,7.894,-89
7,23,7.505,-97
32,12,7.41,-84
32,15,7.868,-91
32,16,7.645,-81
32,28,7.11,-94
32,36,7.079,-90
8,3,7.168,-79
8,6,7.368,-89
8,37,7.15,-92
4,28,7.221,-94
17,9,7.496,-85
17,22,7.65,-92
17,24,7.541,-100
17,28,7.23,-96
17,29,7.345,-91
17,35,8.091,-87
13,8,7.47,-98
13,19,7.302,-98
13,37,7.216,-86
38,1,8.147,-91
38,7,7.763,-97
38,9,7.522,-87
38,19,7.324,-79
38,22,7.676,-76
38,28,7.256,-65
38,29,7.371,-80
38,30,7.236,-91
38,15,8.043,-100
6,3,7.401,-91
6,8,7.637,-88
6,13,7.668,-88
6,15,8.159,-87
6,37,7.383,-87
5,4,7.606,-92
5,26,7.728,-92
5,34,7.995,-90
5,39,7.687,-91
16,2,8.021,-100
16,12,7.794,-87
16,20,7.771,-87
16,32,8.289,-84
16,36,7.463,-88
7,24,7.837,-72
7,40,8.41,-93
24,23,8.044,-89
23,17,7.999,-95
14,22,8.034,-91
17,19,7.692,-89
33,11,8.087,-75
4,5,8.028,-93
4,12,7.977,-97
4,16,8.212,-94
4,26,7.957,-80
4,34,8.224,-79
4,38,8.558,-95
4,39,7.916,-100
14,1,8.58,-91
14,9,7.955,-96
14,22,8.109,-85
14,29,7.804,-89
14,37,7.671,-94
40,30,7.673,-99
27,2,8.305,-93
27,11,8.21,-85
27,16,8.313,-87
27,20,8.055,-78
27,31,8.013,-89
27,33,7.855,-82
27,36,7.747,-82
34,26,8.082,-88
25,27,8.692,-98
34,4,7.983,-81
34,5,8.176,-89
34,9,8.091,-98
34,26,8.105,-90
34,29,7.94,-97
34,30,7.805,-91
27,32,8.64,-87
10,2,8.378,-82
10,20,8.128,-93
10,25,7.897,-79
10,31,8.086,-89
10,39,8.09,-88
3,6,8.061,-81
3,8,8.097,-85
3,11,8.293,-94
3,15,8.619,-92
3,20,8.138,-94
24,7,8.38,-78
24,40,8.757,-81
5,26,8.176,-92
26,38,8.884,-93
34,26,8.309,-89
39,10,8.947,-90
26,38,8.957,-97
2,10,9.059,-86
2,16,8.707,-99
2,25,8.218,-63
2,33,8.249,-95
2,36,8.141,-94
36,15,8.964,-95
33,11,8.68,-77
16,12,8.609,-82
31,2,8.846,-86
31,10,9.206,-90
31,12,8.619,-99
31,16,8.854,-90
31,20,8.596,-86
31,25,8.365,-90
31,27,9.192,-85
31,36,8.288,-79
9,17,8.741,-87
9,19,8.402,-87
9,22,8.754,-90
9,23,8.811,-91
9,28,8.334,-94
9,29,8.449,-91
9,30,8.314,-73
9,35,9.195,-88
9,38,9.215,-85
23,4,8.531,-95
23,9,8.639,-88
23,30,8.353,-90
11,16,8.954,-100
11,20,8.696,-84
11,27,9.292,-85
11,31,8.654,-92
11,32,9.214,-97
11,33,8.496,-84
26,4,8.599,-80
33,11,8.903,-73
33,20,8.748,-84
33,27,9.344,-82
33,31,8.706,-93
33,36,8.44,-89
6,15,9.281,-88
32,15,9.334,-93
8,3,8.605,-84
8,6,8.805,-90
21,18,9.432,-85
11,20,9.259,-80
2,31,9.228,-91
27,32,9.867,-96
27,2,9.605,-88
27,11,9.51,-85
27,15,9.836,-97
27,16,9.613,-91
27,20,9.355,-80
27,25,9.124,-94
27,31,9.313,-89
27,33,9.155,-80
27,36,9.047,-84
18,21,10.041,-90
30,22,9.819,-91
14,22,9.879,-91
14,35,10.409,-88
36,10,10.452,-92
36,11,9.997,-88
36,16,10.1,-85
36,20,9.842,-87
36,25,9.611,-97
36,27,10.438,-81
36,31,9.8,-82
36,32,10.36,-87
36,33,9.642,-92
33,11,10.053,-82
25,2,10.151,-73
25,31,9.859,-91
5,4,9.786,-94
35,14,10.626,-90
6,15,10.478,-86
22,28,9.747,-74
17,22,10.19,-97
39,5,10.126,-94
40,7,10.396,-85
40,24,10.2,-84
8,3,9.925,-81
8,6,10.125,-84
8,37,9.907,-90
6,15,10.785,-90
30,38,10.941,-90
7,17,10.509,-92
7,24,10.413,-82
7,40,10.986,-86
23,7,10.625,-92
23,9,10.384,-85
23,22,10.538,-99
23,40,11.002,-93
10,2,10.652,-89
10,5,10.476,-92
10,25,10.171,-87
10,31,10.36,-87
10,36,10.094,-95
10,39,10.364,-87
30,34,10.875,-96
25,31,10.607,-88
5,34,11.02,-84
11,12,10.876,-100
11,20,10.853,-87
11,27,11.449,-86
11,33,10.653,-81
14,29,10.708,-93
17,7,11.352,-85
17,9,11.111,-81
17,19,10.913,-89
17,28,10.845,-92
17,35,11.706,-90
17,38,11.726,-94
17,40,11.729,-95
27,20,11.209,-86
8,13,11.385,-97
2,31,11.355,-90
24,7,11.841,-77
24,40,12.218,-80
26,28,11.364,-91
33,11,11.873,-84
33,16,11.976,-91
33,20,11.718,-77
33,27,12.314,-83
33,31,11.676,-95
33,36,11.41,-85
25,36,11.43,-94
23,17,11.904,-93
36,32,12.295,-90
17,22,11.987,-93
30,1,12.51,-99
30,9,11.885,-73
30,17,12.026,-82
30,19,11.687,-89
30,22,12.039,-84
30,23,12.096,-89
30,24,11.93,-93
30,28,11.619,-87
30,29,11.734,-95
30,38,12.5,-94
3,37,11.746,-95
5,39,12.108,-100
28,1,12.799,-87
28,9,12.174,-88
28,12,12.208,-93
28,14,12.826,-98
28,17,12.315,-94
28,19,11.976,-85
28,22,12.328,-61
28,26,12.188,-94
28,29,12.023,-79
28,32,12.703,-96
28,38,12.789,-67
2,31,12.17,-91
31,32,12.793,-91
10,2,12.567,-86
10,25,12.086,-89
10,39,12.279,-87
19,9,12.341,-92
19,17,12.482,-83
19,22,12.495,-80
19,26,12.355,-96
19,28,12.075,-79
19,29,12.19,-78
19,30,12.055,-89
19,38,12.956,-83
25,2,12.713,-84
25,10,13.073,-89
25,20,12.463,-94
25,27,13.059,-83
25,31,12.421,-85
26,28,12.234,-91
17,9,12.542,-85
17,19,12.344,-87
17,22,12.696,-89
17,30,12.256,-83
17,35,13.137,-88
17,38,13.157,-97
17,40,13.16,-92
5,4,12.438,-90
4,32,13.107,-92
7,17,12.762,-94
7,24,12.666,-83
7,40,13.239,-78
25,31,12.622,-89
15,3,12.526,-86
15,6,12.726,-83
15,11,12.958,-99
15,12,12.826,-75
15,26,12.806,-96
15,32,13.321,-91
15,37,12.508,-94
33,20,13.058,-70
38,9,13.113,-93
38,16,13.382,-87
38,19,12.915,-87
38,22,13.267,-75
38,28,12.847,-71
38,29,12.962,-80
38,30,12.827,-93
1,6,13.188,-94
1,12,13.288,-93
1,14,13.906,-92
1,15,13.746,-91
1,22,13.408,-89
1,28,12.988,-96
1,37,12.97,-89
2,25,13.036,-84
2,31,13.225,-89
33,11,13.549,-79
33,20,13.394,-74
33,25,13.163,-94
33,27,13.99,-87
33,31,13.352,-86
33,36,13.086,-88
30,38,14.077,-91
26,15,13.962,-97
22,1,14.15,-93
22,4,13.417,-89
22,17,13.666,-89
22,19,13.327,-86
22,23,13.736,-100
22,26,13.539,-90
22,28,13.259,-68
22,29,13.374,-69
22,30,13.239,-93
22,38,14.14,-75
33,20,13.681,-70
32,4,13.655,-93
32,12,13.797,-91
32,15,14.255,-94
32,16,14.032,-66
32,26,13.777,-90
32,28,13.497,-96
32,34,14.044,-97
32,36,13.466,-91
32,38,14.378,-89
30,4,13.663,-95
30,9,13.771,-69
30,17,13.912,-83
30,19,13.573,-95
30,22,13.925,-87
30,29,13.62,-89
30,38,14.386,-90
27,10,14.429,-93
27,11,13.974,-90
27,20,13.819,-81
27,25,13.588,-87
27,31,13.777,-83
27,33,13.619,-86
27,36,13.511,-81
8,6,13.837,-91
8,12,13.937,-94
3,15,14.407,-84
9,28,13.907,-96
7,17,14.35,-95
6,15,14.824,-91
26,4,14.273,-88
26,10,15.002,-95
26,16,14.65,-82
26,28,14.115,-95
26,32,14.91,-83
26,34,14.662,-87
41,6,14.331,-90
41,12,14.431,-85
41,16,14.666,-89
41,19,14.199,-89
41,22,14.551,-84
41,28,14.131,-87
41,29,14.246,-90
41,32,14.926,-92
41,37,14.113,-92
41,38,15.012,-90
14,18,14.882,-94
14,21,14.865,-92
37,1,15.066,-86
37,6,14.375,-81
37,8,14.411,-98
37,13,14.442,-82
23,9,14.474,-84
23,17,14.615,-87
23,19,14.276,-94
23,24,14.519,-93
23,38,15.089,-99
40,17,14.794,-94
25,2,14.942,-86
25,20,14.692,-88
25,31,14.65,-92
25,33,14.492,-91
25,34,14.962,-100
25,36,14.384,-90
34,4,14.609,-83
34,5,14.802,-90
34,9,14.717,-91
16,3,14.682,-96
16,12,14.982,-92
16,15,15.44,-90
16,26,14.962,-79
16,32,15.477,-69
16,36,14.651,-93
8,37,14.692,-100
13,6,15.027,-91
13,37,14.809,-90
29,1,15.752,-94
29,9,15.127,-94
29,19,14.929,-70
29,22,15.281,-71
29,28,14.861,-78
29,35,15.722,-93
29,38,15.742,-71
3,15,15.655,-85
10,26,15.181,-98
6,1,15.816,-94
6,3,14.925,-92
6,12,15.225,-87
6,13,15.192,-83
6,15,15.683,-81
6,16,15.46,-93
6,37,14.907,-87
24,7,15.438,-83
24,40,15.815,-70
26,38,15.877,-88
14,28,15.001,-99
4,17,15.761,-95
4,22,15.774,-95
4,23,15.831,-94
4,26,15.634,-87
4,28,15.354,-93
4,29,15.469,-98
4,30,15.334,-92
4,34,15.901,-84
4,38,16.235,-89
17,22,15.841,-88
4,22,15.888,-93
25,31,15.717,-90
12,1,16.416,-92
12,3,15.525,-89
12,6,15.725,-87
12,8,15.761,-94
12,11,15.957,-100
12,15,16.283,-76
12,16,16.06,-88
12,32,16.32,-91
12,36,15.494,-93
12,37,15.507,-91
35,29,15.709,-95
2,10,16.541,-92
18,14,16.641,-95
9,7,16.241,-94
9,23,16.211,-83
9,29,15.849,-93
9,30,15.714,-76
31,2,16.263,-97
31,10,16.623,-89
31,11,16.168,-91
31,25,15.782,-82
31,27,16.609,-77
31,36,15.705,-83
5,4,15.932,-90
5,34,16.321,-87
36,31,16.081,-88
36,32,16.641,-91
36,39,16.085,-93
40,7,16.384,-85
40,23,16.354,-91
40,24,16.188,-70
40,34,16.424,-100
10,2,16.441,-90
10,25,15.96,-91
10,26,16.194,-94
10,27,16.787,-93
10,31,16.149,-88
10,36,15.883,-90
10,39,16.153,-88
23,9,16.21,-85
23,17,16.351,-88
23,30,15.924,-92
23,34,16.491,-92
20,10,17.186,-94
20,11,16.731,-83
20,25,16.345,-90
20,27,17.172,-89
20,33,16.376,-66
20,36,16.268,-96
7,19,16.402,-93
7,24,16.645,-84
7,30,16.314,-94
7,40,17.218,-84
17,7,16.846,-98
17,9,16.605,-86
17,19,16.407,-80
17,22,16.759,-87
17,28,16.339,-93
17,29,16.454,-89
17,30,16.319,-81
17,35,17.2,-93
17,38,17.22,-93
3,6,16.595,-90
3,8,16.631,-94
3,12,16.695,-86
3,15,17.153,-82
3,26,16.675,-95
3,32,17.19,-87
8,12,16.738,-95
35,17,16.864,-93
35,19,16.525,-87
34,32,17.271,-100
33,36,16.507,-91
36,32,17.351,-92
25,27,17.552,-83
25,31,16.914,-85
25,33,16.756,-92
21,14,17.759,-89
33,11,17.422,-89
33,20,17.267,-65
33,25,17.036,-93
33,27,17.863,-88
33,36,16.959,-92
6,1,18.008,-89
6,3,17.117,-86
6,12,17.417,-86
6,13,17.384,-92
6,15,17.875,-81
6,37,17.099,-86
16,15,17.881,-92
16,25,17.169,-100
16,26,17.403,-77
16,27,17.996,-94
16,28,17.123,-93
16,29,17.238,-90
16,31,17.358,-100
16,32,17.918,-74
16,38,18.004,-81
24,7,17.633,-85
24,22,17.546,-100
24,23,17.603,-94
24,40,18.01,-73
24,30,17.205,-97
10,5,17.643,-91
10,26,17.572,-88
10,31,17.527,-88
10,36,17.364,-96
8,6,17.605,-87
8,13,17.672,-93
8,15,18.163,-97
33,31,17.642,-95
10,16,17.955,-100
23,4,17.668,-94
23,9,17.776,-85
23,24,17.821,-94
30,9,17.942,-75
30,17,18.083,-81
30,26,17.956,-91
30,32,18.471,-100
30,38,18.557,-82
9,4,17.894,-93
9,7,18.243,-85
9,17,18.143,-81
9,19,17.804,-93
9,23,18.213,-86
9,29,17.851,-96
9,30,17.716,-75
9,35,18.597,-91
9,38,18.617,-91
2,36,17.752,-92
40,1,18.721,-100
40,7,18.337,-87
40,24,18.141,-75
34,4,18.166,-85
6,15,18.82,-86
39,2,18.663,-89
39,10,19.023,-93
34,5,18.54,-80
34,23,18.666,-90
34,30,18.169,-95
25,20,18.764,-87
25,27,19.36,-90
