sender_id,receiver_id,timestamp,rssi
36,15,5.966,-95
11,37,5.075,-89
6,30,5.706,-90
6,40,5.297,-97
15,16,5.985,-88
37,32,5.697,-89
4,9,5.426,-88
31,1,6.125,-88
31,8,6.376,-75
31,22,6.27,-87
31,26,5.763,-91
13,30,6.111,-92
30,1,6.183,-84
16,2,5.623,-87
16,4,5.711,-86
16,7,6.341,-87
16,9,5.775,-85
16,15,6.448,-90
5,2,5.631,-87
5,23,5.527,-88
5,24,5.622,-84
5,29,6.338,-78
5,36,6.041,-81
34,38,6.264,-85
9,7,6.395,-93
9,14,5.888,-79
9,16,6.499,-83
9,21,5.63,-81
9,26,5.922,-92
38,9,5.927,-99
13,38,6.498,-83
5,15,6.922,-92
36,5,6.232,-74
36,24,6.249,-84
36,29,6.965,-82
15,14,6.502,-95
2,5,6.299,-86
2,8,7.183,-97
2,16,7.147,-91
2,23,6.221,-85
2,26,6.57,-91
2,29,7.032,-83
23,26,6.605,-96
21,4,6.465,-84
21,7,7.095,-84
21,9,6.529,-79
21,14,6.588,-76
21,15,7.202,-86
21,33,7.166,-90
18,2,6.389,-95
41,2,6.429,-99
41,4,6.517,-98
41,8,7.287,-87
41,9,6.581,-86
41,15,7.254,-95
41,16,7.251,-90
41,26,6.674,-87
41,31,6.36,-85
15,4,6.552,-88
15,9,6.616,-97
15,14,6.675,-91
15,16,7.286,-88
15,21,6.417,-87
2,16,7.293,-87
4,7,7.215,-86
4,9,6.649,-92
4,15,7.322,-81
4,16,7.319,-80
4,21,6.45,-87
4,24,6.488,-88
22,17,6.853,-83
22,19,6.618,-91
22,31,6.442,-92
22,39,6.842,-98
32,9,6.712,-89
32,14,6.771,-90
32,25,7.444,-84
32,33,7.349,-66
32,38,7.157,-88
38,3,7.444,-90
38,13,7.623,-88
38,28,7.228,-88
38,34,7.625,-92
38,37,6.681,-84
14,4,6.849,-88
14,7,7.479,-81
14,9,6.913,-84
14,21,6.714,-79
14,33,7.55,-84
4,9,6.95,-91
30,1,7.411,-87
30,34,7.669,-89
29,2,6.813,-92
29,5,6.787,-69
29,23,6.709,-81
29,36,7.223,-75
18,23,6.726,-88
25,9,6.986,-94
25,32,7.325,-83
25,33,7.623,-85
25,37,6.755,-79
37,8,7.837,-100
37,9,7.131,-97
37,11,7.031,-91
37,13,7.842,-90
37,21,6.932,-91
37,25,7.863,-83
37,28,7.447,-89
37,32,7.47,-91
37,33,7.768,-89
7,4,7.111,-82
7,14,7.234,-85
7,15,7.848,-88
7,21,6.976,-83
7,24,7.014,-96
7,32,7.514,-94
7,33,7.812,-91
16,15,7.899,-87
40,6,7.159,-93
37,32,7.61,-91
17,8,8.015,-100
17,19,7.264,-78
17,22,7.909,-84
17,35,8.045,-87
6,30,7.716,-90
6,40,7.307,-92
32,37,7.106,-86
19,17,7.56,-78
19,22,7.97,-90
19,35,8.106,-83
19,39,7.549,-85
1,6,7.279,-94
1,8,8.085,-93
1,34,8.092,-100
11,37,7.206,-90
26,1,7.905,-93
26,8,8.156,-86
26,22,8.05,-96
26,31,7.229,-93
39,17,7.641,-90
39,19,7.406,-82
39,20,7.654,-90
39,35,8.187,-91
23,26,7.628,-96
24,5,7.395,-84
24,15,8.246,-87
24,16,8.243,-92
24,23,7.317,-91
24,29,8.128,-80
24,36,7.831,-80
18,5,7.415,-95
18,31,7.372,-100
11,14,7.657,-98
11,27,8.132,-95
11,37,7.367,-88
8,1,8.09,-95
8,26,7.728,-82
8,31,7.414,-66
23,2,7.501,-85
23,5,7.475,-91
23,12,7.506,-93
23,18,8.261,-93
23,29,8.208,-84
23,36,7.911,-88
34,3,8.435,-79
34,13,8.614,-74
34,30,8.298,-95
34,33,8.54,-89
34,38,8.348,-92
34,30,8.363,-88
6,40,7.978,-90
3,2,7.842,-100
3,13,8.705,-56
3,30,8.389,-92
3,32,8.333,-92
3,34,8.707,-74
3,38,8.439,-91
27,25,8.808,-92
25,9,8.091,-100
15,4,8.042,-87
15,7,8.672,-91
15,14,8.165,-98
15,16,8.776,-81
15,21,7.907,-88
22,1,8.583,-92
22,10,8.086,-96
22,17,8.318,-86
22,19,8.083,-92
13,1,8.591,-91
13,3,8.668,-65
13,33,8.773,-94
13,34,8.849,-79
13,37,7.905,-97
13,38,8.581,-89
35,10,8.14,-86
35,17,8.372,-85
35,19,8.137,-82
35,20,8.385,-99
35,22,8.782,-90
20,35,8.935,-93
20,39,8.378,-91
36,5,8.096,-77
36,15,8.947,-90
36,18,8.882,-97
36,24,8.113,-78
36,29,8.829,-82
33,14,8.427,-82
33,21,8.169,-94
33,25,9.1,-82
33,32,8.707,-63
33,34,9.081,-96
33,37,8.137,-95
33,38,8.813,-89
12,5,8.226,-93
12,23,8.148,-93
28,11,8.31,-84
28,27,8.944,-98
28,33,9.047,-91
28,37,8.179,-85
28,38,8.855,-83
32,3,8.972,-91
32,7,9.006,-88
32,13,9.151,-95
32,14,8.499,-81
32,25,9.172,-79
32,27,8.974,-98
32,33,9.077,-65
32,37,8.209,-87
32,38,8.885,-87
5,2,8.307,-94
5,12,8.312,-88
5,23,8.203,-83
5,24,8.298,-85
5,29,9.014,-80
5,36,8.717,-85
2,5,8.439,-92
2,17,8.807,-98
2,21,8.418,-97
2,23,8.361,-85
2,26,8.71,-83
22,31,8.427,-88
34,1,9.107,-95
34,3,9.184,-84
34,13,9.363,-67
18,36,9.23,-99
10,19,8.951,-93
10,35,9.732,-84
27,33,9.764,-98
19,17,9.46,-80
19,35,10.006,-85
19,39,9.449,-86
19,22,9.882,-89
17,19,9.264,-84
17,22,9.909,-90
17,35,10.045,-91
17,39,9.488,-92
35,10,9.371,-87
35,17,9.603,-83
35,19,9.368,-85
35,20,9.616,-94
35,22,10.013,-91
35,39,9.592,-89
27,7,9.984,-94
39,19,9.587,-87
39,35,10.368,-86
31,8,10.446,-65
31,10,9.698,-94
31,22,10.34,-100
31,26,9.833,-86
36,2,9.75,-92
6,1,10.359,-98
20,39,10.132,-96
32,7,10.52,-87
32,14,10.013,-84
32,21,9.755,-92
32,25,10.686,-86
32,28,10.27,-94
32,33,10.591,-62
32,37,9.723,-94
32,38,10.399,-83
23,2,9.843,-88
38,32,10.449,-84
37,11,10.138,-90
2,18,10.911,-98
2,23,10.047,-87
2,24,10.142,-93
2,26,10.396,-89
2,29,10.858,-87
2,31,10.082,-99
34,3,10.875,-70
34,13,11.054,-67
34,30,10.738,-96
34,38,10.788,-91
6,40,10.348,-96
32,14,10.653,-86
38,32,10.981,-84
10,19,10.712,-93
10,35,11.493,-81
16,26,10.962,-94
39,22,11.74,-97
22,31,10.975,-86
6,40,11.247,-89
17,19,11.261,-83
17,22,11.906,-84
17,35,12.042,-85
17,39,11.485,-91
20,39,11.598,-91
22,35,12.283,-89
22,31,11.383,-86
36,2,11.488,-97
36,5,11.462,-65
